期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1987M02,"7,946",4.82,"3,183",-0.81,"1,577",7.48,594,9.65,"1,482",10.17,590,9.42,519,8.80,"4,940",4.52,"1,927",-0.53,"1,073",9.54,394,7.37,827,8.48,372,6.65,347,4.66,"3,005",5.33,"1,256",-1.23,504,3.34,199,14.46,655,12.38,218,14.47,172,18.25,193,-26.11,34,-38.25,44,-29.91,23,-32.57,59,-18.27,26,2.06,8,-38.91,121,-30.42,25,-47.05,32,-30.30,15,-23.04,31,-16.15,13,-24.25,5,-32.64,72,-17.51,9,12.71,12,-28.81,7,-46.03,28,-20.52,12,63.44,3,-46.02,"5,213",-0.09,"2,498",-2.54,711,0.56,557,2.65,887,1.66,252,8.16,309,2.92,"1,635",-0.52,558,-4.61,196,-8.80,250,4.53,331,2.42,120,8.76,180,5.27,"3,578",0.11,"1,940",-1.93,515,4.64,307,1.17,556,1.21,132,7.63,129,-0.21
1987M03,"7,865",4.53,"3,160",-2.70,"1,553",4.95,599,11.65,"1,459",9.79,581,15.88,512,19.26,"4,912",3.73,"1,930",-2.98,"1,062",5.68,401,11.21,808,7.52,357,7.73,354,19.00,"2,952",5.87,"1,230",-2.25,491,3.40,199,12.56,651,12.75,223,31.85,158,19.83,163,-24.52,26,-31.35,33,-33.51,20,-15.92,55,-18.28,19,-19.72,10,-27.38,103,-28.27,20,-37.90,24,-33.63,15,9.65,30,-20.37,10,-40.06,4,-42.67,59,-16.98,6,12.00,9,-33.17,5,-49.30,25,-15.67,9,33.03,6,-8.88,"5,344",0.29,"2,544",-3.34,766,0.79,593,8.19,878,-0.64,253,11.84,310,11.29,"1,692",1.30,560,-5.30,228,-3.24,263,6.12,327,-0.98,133,23.36,181,14.95,"3,652",-0.17,"1,984",-2.77,538,2.61,330,9.90,551,-0.43,120,1.35,129,6.51
1987M04,"7,844",3.68,"3,155",-2.83,"1,582",3.46,573,8.68,"1,461",8.95,591,18.61,480,13.91,"4,905",3.16,"1,930",-2.79,"1,072",4.58,377,6.36,827,8.11,366,11.16,333,12.61,"2,939",4.56,"1,225",-2.88,510,1.18,196,13.43,635,10.07,225,33.14,148,16.96,137,-24.40,26,-30.81,26,-33.01,16,-19.56,47,-16.85,15,-17.98,7,-29.50,90,-28.44,23,-31.34,20,-35.13,10,-25.01,26,-18.36,8,-35.70,4,-24.78,47,-15.22,4,-27.37,6,-25.15,6,-9.41,21,-14.85,7,15.82,3,-35.03,"5,395",0.82,"2,594",-1.80,779,-2.33,587,7.63,891,1.40,247,5.81,297,16.75,"1,714",1.84,586,-1.88,237,-5.69,263,4.43,331,3.12,126,8.95,170,17.23,"3,682",0.35,"2,008",-1.78,542,-0.78,323,10.38,560,0.42,121,2.73,127,16.13
1987M05,"7,898",3.67,"3,203",-2.93,"1,581",0.07,571,9.86,"1,466",13.09,609,21.02,468,11.60,"4,893",2.23,"1,919",-4.57,"1,076",1.68,374,4.48,832,12.53,376,13.75,316,9.16,"3,005",6.12,"1,284",-0.37,505,-3.21,197,21.76,635,13.84,233,34.93,151,17.07,156,-14.13,31,-15.92,39,-11.84,15,-29.16,51,-1.55,11,-25.33,9,-28.88,104,-13.56,25,-14.87,29,-16.25,10,-29.36,27,10.69,7,-35.76,5,-16.21,53,-15.22,6,-20.27,9,5.22,6,-28.83,24,-12.68,5,-2.23,4,-42.30,"5,339",0.28,"2,576",-3.60,786,-0.57,578,7.21,865,3.35,241,3.80,292,15.64,"1,719",2.93,605,-1.64,245,-3.15,264,9.20,323,5.46,114,5.89,166,15.01,"3,620",-0.94,"1,971",-4.18,541,0.65,314,5.60,541,2.13,127,1.99,127,16.48
1987M06,"8,030",4.27,"3,314",0.11,"1,602",2.23,590,8.00,"1,462",8.08,601,14.58,461,15.19,"4,930",3.26,"1,947",-1.99,"1,096",4.48,396,6.08,813,7.33,371,12.39,306,10.52,"3,100",5.91,"1,367",3.27,506,-2.34,194,12.13,649,9.03,229,18.29,155,25.68,143,-33.36,21,-40.35,29,-40.37,15,-35.87,50,-29.69,13,-27.46,16,-19.69,87,-36.44,18,-34.60,21,-44.38,10,-36.08,24,-27.39,6,-47.04,8,-30.66,57,-28.01,3,-61.49,8,-26.36,5,-35.46,26,-31.67,7,7.36,8,-3.11,"5,236",0.22,"2,528",-3.42,791,-1.17,565,3.60,821,5.43,234,1.10,297,18.19,"1,706",1.92,605,-2.93,263,-3.51,251,2.08,315,11.58,107,1.73,165,14.10,"3,530",-0.59,"1,923",-3.58,528,0.04,314,4.85,507,1.94,127,0.58,132,23.74
1987M07,"8,118",3.17,"3,256",-1.23,"1,610",2.54,593,2.23,"1,581",10.15,597,7.10,481,12.11,"5,020",3.54,"1,926",-1.44,"1,109",5.01,409,7.23,877,9.16,375,6.65,323,7.37,"3,098",2.58,"1,329",-0.92,501,-2.55,184,-7.39,704,11.41,222,7.85,158,23.23,167,-29.66,18,-47.56,34,-26.99,15,-31.46,60,-27.32,22,-24.50,17,-20.81,99,-33.15,13,-53.75,26,-30.66,8,-46.23,33,-14.42,12,-31.64,8,-38.04,68,-23.87,5,-20.97,8,-12.84,7,-0.52,26,-38.81,11,-15.05,10,0.63,"5,148",1.72,"2,560",0.19,791,0.15,567,1.72,745,5.24,223,6.25,263,8.81,"1,612",0.71,611,-0.71,256,-0.52,239,-4.82,259,11.23,99,0.74,148,1.60,"3,535",2.19,"1,949",0.47,535,0.47,327,7.11,486,2.30,124,11.12,115,19.76
1987M08,"8,139",4.65,"3,213",1.62,"1,614",5.76,575,-1.74,"1,615",11.49,634,8.31,487,3.78,"4,983",3.07,"1,892",-0.88,"1,095",5.62,389,0.26,885,10.40,395,5.78,327,0.34,"3,156",7.24,"1,322",5.42,519,6.04,186,-5.69,730,12.85,239,12.77,160,11.58,172,-30.91,22,-44.27,34,-35.84,18,-28.02,60,-21.36,25,-26.27,15,-37.65,102,-32.67,16,-48.88,25,-32.37,12,-18.84,30,-20.91,13,-29.31,6,-50.37,71,-28.21,6,-28.20,8,-44.57,6,-41.39,30,-21.80,12,-22.57,9,-24.13,"5,144",-0.49,"2,539",-2.85,646,-2.53,596,-1.22,823,1.45,248,20.54,293,7.16,"1,656",1.82,617,1.21,188,-1.27,271,-2.38,295,2.11,116,17.54,169,4.90,"3,488",-1.55,"1,922",-4.09,457,-3.04,325,-0.23,529,1.08,132,23.31,124,10.42
1987M09,"8,065",4.37,"3,155",1.95,"1,571",2.14,578,1.98,"1,617",9.10,639,14.05,505,3.96,"4,969",2.92,"1,885",0.62,"1,065",1.33,381,0.56,899,7.24,394,11.70,345,3.34,"3,096",6.78,"1,270",4.00,506,3.88,197,4.85,717,11.54,245,18.05,161,5.33,170,-27.73,17,-54.48,36,-17.14,20,-28.59,62,-21.36,18,-34.33,17,-15.49,97,-32.81,14,-55.44,27,-19.79,12,-15.84,26,-29.87,10,-35.37,8,-35.90,73,-19.68,3,-50.01,10,-9.14,8,-42.52,35,-13.54,7,-32.84,9,14.80,"5,244",-0.19,"2,564",-2.60,613,-1.74,576,-2.14,916,3.78,248,8.73,327,9.62,"1,686",2.14,608,-0.72,170,-1.49,266,-1.25,348,5.11,115,12.01,180,10.05,"3,557",-1.25,"1,956",-3.16,443,-1.83,310,-2.90,568,2.98,133,6.04,147,9.09
1987M10,"8,098",3.13,"3,170",0.43,"1,575",-0.02,590,0.38,"1,607",8.63,636,10.90,520,8.39,"5,017",2.68,"1,909",0.19,"1,069",0.82,391,-0.46,890,6.68,399,9.20,360,9.44,"3,081",3.88,"1,261",0.79,506,-1.75,199,2.08,717,11.14,238,13.87,160,6.11,166,-21.05,22,-38.46,33,-17.56,19,-37.55,54,-16.66,20,-6.11,18,-1.78,99,-26.23,18,-38.84,24,-22.43,11,-35.28,23,-27.34,13,3.38,9,-21.49,68,-12.03,4,-36.54,9,-1.03,8,-40.30,31,-6.25,7,-20.04,9,33.24,"5,241",1.15,"2,583",-0.83,621,1.77,569,-0.04,904,4.43,245,6.60,319,5.64,"1,649",1.88,605,0.96,169,1.82,249,-3.43,336,4.85,110,9.05,179,3.34,"3,592",0.82,"1,978",-1.37,452,1.76,320,2.76,568,4.18,135,4.68,140,8.72
1987M11,"8,096",2.90,"3,127",-1.25,"1,614",2.90,620,4.32,"1,581",6.08,634,10.03,520,10.22,"5,014",2.43,"1,884",-1.72,"1,088",2.84,424,7.79,874,4.93,395,6.75,350,7.82,"3,082",3.67,"1,243",-0.53,527,3.02,196,-2.46,707,7.54,239,15.91,171,15.48,153,-18.33,22,-33.33,31,-27.27,19,-11.76,50,-15.04,19,-3.30,13,0.16,91,-23.78,17,-36.46,22,-32.21,12,-4.79,24,-17.75,8,-31.04,8,21.29,62,-8.79,5,-18.71,9,-11.66,7,-21.47,26,-12.37,10,46.21,6,-19.59,"5,275",1.12,"2,592",-0.03,647,0.89,560,-0.18,918,3.44,256,8.79,301,1.04,"1,668",1.76,626,5.59,181,4.68,244,-5.76,331,-0.35,118,6.49,168,-2.05,"3,607",0.82,"1,966",-1.70,466,-0.50,316,4.59,587,5.71,139,10.82,133,5.23
1987M12,"8,122",1.70,"3,086",-4.27,"1,609",2.34,649,11.96,"1,639",5.81,637,6.93,502,7.73,"5,029",1.23,"1,854",-5.65,"1,085",3.36,442,16.74,911,4.58,400,5.39,338,4.04,"3,093",2.48,"1,232",-2.11,524,0.30,207,2.96,728,7.39,237,9.63,165,16.17,151,-6.78,22,1.51,35,9.46,19,-7.77,48,-11.38,17,-11.73,9,-32.25,97,-9.27,19,7.34,28,7.45,13,-5.36,24,-24.50,9,-30.39,5,-12.28,54,-1.89,4,-21.02,8,17.41,6,-12.42,24,7.76,8,22.13,4,-47.23,"5,276",2.25,"2,599",0.88,662,2.59,543,-0.02,936,5.05,243,2.02,293,10.07,"1,658",3.73,609,5.17,185,4.29,251,3.39,330,0.19,120,1.47,163,7.55,"3,617",1.58,"1,990",-0.36,478,1.95,292,-2.78,606,7.90,123,2.57,129,13.42
1988M01,"8,145",1.19,"3,136",-3.44,"1,629",2.19,604,6.28,"1,678",9.20,611,-0.47,486,-0.37,"5,040",1.32,"1,888",-3.17,"1,096",3.12,409,8.90,934,7.78,382,-1.82,332,0.12,"3,104",0.98,"1,249",-3.86,533,0.35,195,1.19,744,11.04,229,1.86,154,-1.40,146,-7.16,23,-2.70,29,-5.94,18,-19.31,50,-5.88,17,-17.05,10,25.41,97,-6.98,19,5.43,22,-11.05,14,-14.70,26,-6.99,11,-13.51,6,9.90,50,-7.52,4,-26.63,7,14.48,4,-31.00,23,-4.61,6,-22.58,5,51.33,"5,283",3.10,"2,603",4.01,691,5.37,521,-4.68,952,6.34,232,-5.85,283,2.33,"1,661",3.32,604,6.23,191,3.73,248,1.15,347,4.18,108,-3.66,162,-0.93,"3,623",3.00,"2,000",3.36,500,6.01,274,-9.41,605,7.63,124,-7.69,121,7.06
1988M02,"8,025",1.00,"3,095",-2.79,"1,613",2.25,605,1.84,"1,604",8.22,614,4.02,496,-4.56,"5,028",1.77,"1,900",-1.43,"1,114",3.84,410,3.86,880,6.38,381,2.66,343,-1.14,"2,997",-0.27,"1,195",-4.87,498,-1.12,195,-2.17,724,10.53,232,6.33,152,-11.47,139,-28.22,21,-37.17,31,-29.02,15,-32.56,43,-27.87,18,-29.58,10,27.65,90,-25.35,17,-31.15,22,-32.41,10,-33.00,25,-21.42,11,-15.13,6,21.91,48,-33.05,4,-53.53,9,-19.69,5,-31.67,18,-35.10,7,-45.20,5,35.76,"5,427",4.11,"2,658",6.38,755,6.21,531,-4.65,934,5.33,264,4.94,286,-7.49,"1,686",3.09,609,9.13,216,10.42,236,-5.48,343,3.77,123,2.73,157,-12.69,"3,741",4.57,"2,048",5.59,539,4.61,294,-3.97,591,6.25,141,6.96,128,-0.20
1988M03,"7,949",1.06,"3,061",-3.15,"1,584",2.00,625,4.36,"1,554",6.49,617,6.22,508,-0.92,"5,008",1.95,"1,891",-2.04,"1,092",2.84,428,6.83,870,7.62,378,5.77,349,-1.30,"2,940",-0.41,"1,170",-4.90,492,0.20,197,-0.62,684,5.09,239,6.93,158,-0.09,145,-11.25,24,-7.92,36,8.03,12,-39.41,46,-16.03,19,-0.20,8,-19.75,93,-10.25,19,-7.19,27,12.49,7,-51.85,25,-16.46,11,6.63,4,-2.22,52,-12.98,5,-10.59,9,-3.92,5,-4.30,21,-15.52,8,-8.18,4,-33.09,"5,523",3.34,"2,659",4.52,771,0.70,580,-2.20,925,5.35,281,10.86,306,-0.99,"1,714",1.29,604,7.85,216,-5.43,253,-3.60,332,1.43,139,4.80,170,-6.25,"3,809",4.29,"2,055",3.58,555,3.31,326,-1.09,594,7.67,141,17.58,137,6.41
1988M04,"7,935",1.16,"3,006",-4.72,"1,573",-0.60,637,11.18,"1,566",7.14,638,7.92,515,7.14,"4,990",1.73,"1,841",-4.60,"1,075",0.20,434,15.27,894,8.11,395,7.68,351,5.62,"2,945",0.22,"1,165",-4.90,498,-2.29,202,3.31,672,5.88,244,8.33,163,10.58,129,-6.41,18,-31.06,30,15.41,15,-7.45,44,-5.42,15,-0.49,6,-11.99,83,-8.35,14,-40.24,22,11.83,9,-9.66,25,-4.69,9,24.96,4,-12.43,46,-2.70,5,24.93,8,26.91,6,-4.04,19,-6.34,5,-27.44,3,-11.40,"5,571",3.26,"2,633",1.49,779,-0.04,614,4.60,960,7.79,277,12.06,308,3.74,"1,752",2.26,613,4.60,223,-5.97,272,3.35,335,1.24,134,6.41,175,2.88,"3,818",3.72,"2,020",0.58,556,2.56,341,5.62,625,11.67,143,17.96,133,4.88
1988M05,"7,931",0.42,"3,025",-5.57,"1,568",-0.80,629,10.11,"1,566",6.77,640,5.13,504,7.76,"4,946",1.07,"1,824",-4.98,"1,071",-0.42,420,12.29,891,7.15,402,7.00,337,6.57,"2,986",-0.64,"1,201",-6.46,497,-1.63,209,5.97,675,6.27,238,2.12,167,10.24,141,-10.02,19,-39.88,32,-17.94,16,2.20,50,-1.97,17,47.95,8,-12.22,90,-13.03,13,-50.33,25,-15.60,10,0.08,26,-4.22,11,70.43,6,4.03,51,-4.12,6,6.14,7,-25.15,6,5.71,24,0.62,5,15.22,2,-37.22,"5,584",4.60,"2,637",2.34,811,3.18,617,6.71,955,10.45,265,9.79,300,2.49,"1,800",4.75,628,3.68,259,5.74,276,4.63,339,4.96,124,8.56,173,4.28,"3,784",4.53,"2,009",1.93,552,2.02,341,8.46,615,13.74,141,10.90,127,0.15
1988M06,"8,009",-0.25,"3,076",-7.19,"1,596",-0.40,629,6.53,"1,580",8.10,620,3.19,509,10.47,"4,999",1.40,"1,863",-4.33,"1,099",0.28,419,5.78,883,8.54,393,5.81,343,11.91,"3,011",-2.88,"1,213",-11.26,496,-1.85,210,8.06,698,7.54,227,-1.06,167,7.63,149,3.95,18,-14.25,26,-10.92,17,13.04,54,8.87,19,46.96,15,-4.39,89,2.54,12,-33.42,21,-0.58,10,4.52,27,15.03,10,54.86,9,12.03,60,6.11,6,105.52,5,-38.23,6,29.35,27,3.26,10,40.04,6,-22.16,"5,517",5.36,"2,606",3.09,843,6.67,612,8.43,896,9.17,257,9.43,302,1.55,"1,756",2.95,602,-0.57,272,3.73,271,8.31,320,1.58,119,11.38,171,3.63,"3,761",6.52,"2,004",4.24,571,8.14,341,8.53,577,13.89,137,7.79,130,-1.05
1988M07,"8,100",-0.21,"3,045",-6.47,"1,598",-0.78,645,8.74,"1,639",3.68,651,9.12,522,8.59,"5,068",0.95,"1,853",-3.79,"1,115",0.53,430,4.96,920,4.85,403,7.36,347,7.59,"3,033",-2.10,"1,192",-10.35,483,-3.66,216,17.14,719,2.22,249,12.10,175,10.62,160,-4.06,21,12.76,24,-28.01,15,-3.18,54,-8.77,25,10.98,21,20.95,94,-4.56,14,4.93,19,-27.54,11,32.90,28,-14.66,13,16.09,10,28.73,66,-3.34,7,32.43,6,-29.45,4,-44.03,26,-1.43,11,5.54,11,15.00,"5,441",5.70,"2,637",3.04,840,6.22,620,9.51,799,7.20,255,14.16,290,10.46,"1,696",5.16,605,-0.94,269,5.14,269,12.31,268,3.63,122,22.42,163,9.92,"3,746",5.95,"2,032",4.28,571,6.74,351,7.45,531,9.10,133,7.54,128,11.15
1988M08,"8,189",0.62,"3,053",-5.01,"1,603",-0.70,646,12.41,"1,658",2.65,694,9.50,535,9.89,"5,058",1.50,"1,831",-3.21,"1,098",0.33,430,10.37,916,3.44,432,9.42,351,7.25,"3,131",-0.77,"1,222",-7.58,504,-2.88,216,16.67,742,1.69,262,9.64,185,15.29,156,-9.47,19,-14.98,29,-12.97,18,1.37,55,-7.87,20,-19.18,15,3.77,86,-15.51,13,-16.60,21,-17.49,12,1.75,23,-22.54,10,-21.40,7,9.34,70,-0.76,6,-10.94,8,0.90,6,0.59,32,6.75,10,-16.71,9,-0.11,"5,383",4.65,"2,605",2.62,685,6.04,638,7.12,851,3.41,279,12.71,325,10.80,"1,727",4.24,625,1.25,193,2.64,284,4.81,303,2.84,137,18.18,185,8.96,"3,657",4.84,"1,981",3.06,492,7.45,354,9.05,548,3.73,142,7.91,140,13.33
1988M09,"8,135",0.87,"2,962",-6.13,"1,607",2.29,659,13.94,"1,638",1.30,705,10.34,565,11.82,"5,049",1.63,"1,804",-4.28,"1,091",2.44,430,12.95,904,0.50,436,10.68,384,11.48,"3,085",-0.35,"1,157",-8.87,516,1.96,228,15.85,734,2.31,269,9.79,181,12.55,134,-21.17,15,-12.07,29,-21.66,15,-22.38,48,-23.04,16,-7.56,11,-34.95,77,-20.28,11,-22.31,22,-18.10,8,-37.79,22,-18.66,10,-5.43,6,-21.45,57,-22.35,4,30.53,7,-31.16,8,2.27,26,-26.30,7,-10.51,5,-46.14,"5,486",4.62,"2,607",1.70,652,6.32,625,8.53,950,3.77,299,20.40,352,7.79,"1,756",4.13,619,1.91,170,-0.28,289,8.59,356,2.25,137,18.79,186,3.45,"3,730",4.85,"1,988",1.64,482,8.87,337,8.47,595,4.71,162,21.80,166,13.09
1988M10,"8,261",2.00,"3,077",-2.92,"1,621",2.92,646,9.34,"1,628",1.32,707,11.05,582,11.97,"5,085",1.36,"1,840",-3.58,"1,097",2.62,416,6.44,893,0.37,437,9.57,402,11.67,"3,175",3.05,"1,237",-1.92,524,3.56,229,15.01,735,2.49,270,13.55,180,12.66,130,-22.18,16,-23.59,28,-15.34,15,-18.22,44,-19.19,16,-20.17,10,-47.95,85,-13.48,13,-28.97,24,-2.40,9,-16.10,24,4.30,11,-20.21,5,-44.22,44,-34.87,4,2.59,5,-49.79,6,-21.02,19,-36.96,6,-20.09,4,-51.85,"5,389",2.83,"2,522",-2.34,668,7.61,596,4.86,960,6.17,295,20.32,347,8.82,"1,724",4.57,588,-2.81,192,13.68,270,8.46,357,6.10,134,21.39,183,2.29,"3,664",2.02,"1,934",-2.20,476,5.34,326,2.05,603,6.21,161,19.45,164,17.15
1988M11,"8,336",2.96,"3,086",-1.30,"1,639",1.52,641,3.45,"1,658",4.90,722,13.89,589,13.23,"5,112",1.94,"1,824",-3.17,"1,114",2.39,418,-1.49,915,4.71,445,12.63,396,13.31,"3,224",4.61,"1,262",1.54,525,-0.28,224,14.13,743,5.13,277,15.99,193,13.08,125,-18.19,17,-19.68,29,-4.91,13,-31.16,40,-20.83,16,-13.41,10,-25.13,83,-8.87,14,-15.11,25,13.59,7,-36.80,20,-15.28,9,7.07,7,-13.97,42,-31.81,3,-36.33,5,-49.79,5,-21.66,19,-25.97,7,-30.66,3,-40.85,"5,348",1.38,"2,484",-4.18,687,6.20,576,2.76,976,6.26,282,9.93,344,14.19,"1,716",2.90,595,-5.10,197,9.01,260,6.61,352,6.28,131,11.76,181,7.93,"3,631",0.67,"1,889",-3.89,490,5.11,316,-0.20,623,6.25,150,8.37,162,22.10
1988M12,"8,272",1.85,"2,945",-4.57,"1,661",3.24,666,2.51,"1,716",4.70,710,11.50,575,14.39,"5,137",2.15,"1,774",-4.29,"1,131",4.23,441,-0.39,955,4.86,446,11.51,391,15.78,"3,135",1.36,"1,171",-4.99,531,1.20,225,8.73,761,4.50,264,11.49,184,11.55,118,-21.45,18,-19.52,25,-28.43,13,-32.82,40,-17.37,14,-19.05,9,-1.70,77,-20.88,15,-22.33,20,-28.82,9,-30.64,20,-17.37,8,-3.05,5,5.38,41,-22.50,3,-4.76,6,-27.03,4,-37.39,20,-17.38,5,-35.61,4,-10.54,"5,440",3.12,"2,577",-0.83,695,4.98,577,6.32,985,5.21,278,14.41,328,11.99,"1,716",3.49,606,-0.42,188,1.70,266,6.09,344,4.22,131,9.73,180,10.02,"3,724",2.95,"1,971",-0.96,507,6.24,311,6.52,641,5.75,146,18.99,148,14.49
1989M01,"8,292",1.81,"2,974",-5.19,"1,684",3.39,635,5.12,"1,773",5.65,678,10.93,549,12.90,"5,156",2.30,"1,810",-4.11,"1,146",4.56,420,2.66,981,5.07,429,12.24,370,11.58,"3,136",1.02,"1,164",-6.83,538,0.98,215,10.27,792,6.37,249,8.75,179,15.74,113,-22.65,20,-13.55,25,-14.02,16,-12.07,36,-27.07,9,-46.97,8,-24.60,78,-18.91,16,-12.10,19,-13.63,12,-12.62,19,-28.27,6,-39.96,6,6.96,35,-29.89,4,-19.69,6,-15.20,4,-10.34,17,-25.74,3,-59.18,2,-62.91,"5,459",3.32,"2,638",1.31,715,3.43,568,8.98,972,2.03,264,14.01,302,6.57,"1,705",2.67,613,1.53,204,6.42,257,3.95,338,-2.66,123,13.76,170,4.51,"3,754",3.61,"2,025",1.25,512,2.29,311,13.54,633,4.72,141,14.23,132,9.34
1989M02,"8,215",2.37,"3,003",-2.97,"1,628",0.93,620,2.60,"1,740",8.49,681,11.03,543,9.55,"5,136",2.14,"1,836",-3.36,"1,120",0.54,409,-0.21,980,11.36,426,11.62,366,6.42,"3,079",2.74,"1,167",-2.35,507,1.79,212,8.49,760,4.99,256,10.06,177,16.61,157,13.35,26,23.40,43,39.58,18,18.47,49,13.73,15,-20.53,7,-35.21,103,13.81,21,22.02,32,49.21,13,26.26,24,-1.75,9,-21.85,4,-27.79,54,12.49,5,28.95,11,17.30,5,3.09,24,34.73,6,-18.32,3,-44.64,"5,510",1.53,"2,659",0.06,739,-2.15,584,10.10,949,1.62,271,2.47,308,7.77,"1,710",1.46,612,0.38,214,-1.05,257,8.65,336,-2.11,125,1.02,167,6.40,"3,800",1.56,"2,047",-0.03,525,-2.59,328,11.27,613,3.79,146,3.75,141,9.44
1989M03,"8,257",3.88,"3,019",-1.36,"1,648",4.00,636,1.67,"1,735",11.63,663,7.49,557,9.67,"5,162",3.07,"1,854",-1.96,"1,123",2.78,419,-2.16,988,13.56,402,6.48,377,7.83,"3,094",5.24,"1,165",-0.39,525,6.69,217,9.97,747,9.17,260,9.08,180,13.73,122,-15.41,16,-33.51,27,-24.81,16,32.61,45,-3.13,12,-33.53,6,-23.01,75,-19.26,12,-34.79,20,-25.98,9,25.09,23,-8.56,9,-17.84,2,-49.24,47,-8.52,4,-28.63,7,-21.15,7,43.29,22,3.20,4,-54.84,4,6.18,"5,521",-0.03,"2,647",-0.45,747,-3.13,601,3.68,950,2.68,271,-3.41,305,-0.62,"1,719",0.29,615,1.85,222,2.63,264,4.17,329,-0.72,128,-8.58,162,-4.74,"3,802",-0.17,"2,032",-1.12,526,-5.37,337,3.30,621,4.58,143,1.70,143,4.49
1989M04,"8,229",3.71,"2,980",-0.88,"1,653",5.08,647,1.61,"1,722",9.97,671,5.08,557,8.14,"5,142",3.06,"1,815",-1.42,"1,122",4.38,432,-0.42,974,8.99,424,7.47,375,6.73,"3,087",4.81,"1,165",-0.04,531,6.61,215,5.98,748,11.27,247,1.23,182,11.18,109,-15.19,18,-0.05,19,-36.31,17,11.40,37,-16.73,10,-33.30,9,31.47,72,-12.44,16,20.57,14,-38.08,9,5.23,22,-12.90,7,-26.73,4,19.67,37,-20.15,2,-60.20,5,-31.30,7,20.39,15,-21.66,3,-45.29,4,47.28,"5,581",0.19,"2,598",-1.33,799,2.55,618,0.74,976,1.68,283,1.94,308,-0.09,"1,757",0.25,613,0.07,234,4.85,271,-0.52,335,-0.09,141,4.76,163,-6.61,"3,825",0.17,"1,985",-1.75,565,1.63,347,1.74,642,2.62,142,-0.71,144,8.47
1989M05,"8,217",3.60,"3,002",-0.73,"1,625",3.66,660,4.86,"1,695",8.25,681,6.33,554,9.99,"5,131",3.76,"1,820",-0.22,"1,101",2.75,434,3.33,968,8.62,430,6.82,379,12.48,"3,086",3.34,"1,182",-1.52,525,5.62,225,7.95,727,7.75,251,5.49,175,4.95,126,-10.84,21,13.60,27,-16.20,18,13.60,39,-22.47,15,-10.73,6,-22.60,81,-10.44,16,27.43,19,-23.35,12,20.31,19,-27.68,11,-7.60,5,-16.73,45,-11.55,5,-14.90,8,8.64,6,3.11,20,-16.75,4,-17.47,1,-37.57,"5,591",0.13,"2,576",-2.30,822,1.37,635,2.96,965,1.11,283,7.07,309,2.97,"1,766",-1.92,601,-4.33,259,-0.10,282,1.95,330,-2.67,133,7.05,161,-7.04,"3,826",1.10,"1,975",-1.66,563,2.05,354,3.79,635,3.19,151,7.10,148,16.62
