期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
2002M12,"9,506",0.89,"1,511",-4.49,"1,610",-3.53,863,1.28,"2,591",2.00,"1,602",2.76,"1,328",8.95,"5,563",0.33,846,-6.46,"1,124",-2.00,554,1.28,"1,397",1.48,868,0.32,775,9.81,"3,943",1.69,665,-1.86,486,-6.90,309,1.27,"1,194",2.60,735,5.79,553,7.76,505,-2.74,51,-22.89,112,-2.47,47,-7.84,165,4.55,79,-3.79,51,8.01,339,-4.10,41,-23.14,88,-1.78,32,-10.51,104,3.27,46,-1.34,27,1.77,166,0.15,11,-21.95,24,-4.96,14,-1.19,61,6.81,33,-7.00,23,16.39,"7,463",1.68,"2,683",-0.55,899,-1.89,930,1.64,"1,329",-0.19,576,0.34,"1,046",15.59,"2,777",2.99,840,1.06,308,2.63,406,0.53,432,-2.69,241,3.13,550,13.75,"4,685",0.92,"1,843",-1.26,591,-4.09,524,2.52,897,1.05,335,-1.58,495,17.70
2003M01,"9,524",0.81,"1,508",-4.30,"1,606",-3.53,866,1.20,"2,598",1.84,"1,611",2.75,"1,334",8.37,"5,566",0.24,847,-7.07,"1,105",-2.71,560,1.24,"1,407",2.55,881,1.92,766,6.98,"3,958",1.63,661,-0.50,501,-5.27,306,1.12,"1,191",1.00,730,3.77,568,10.32,504,-1.50,56,-12.47,110,-2.56,48,-7.63,170,7.00,73,-7.50,47,4.50,339,-3.97,40,-22.78,88,-6.87,33,-10.32,109,9.90,39,-13.12,30,15.67,165,4.02,17,29.01,22,19.33,14,-0.78,61,2.16,34,-0.14,17,-11.01,"7,460",1.65,"2,678",-0.83,931,-1.51,923,1.64,"1,316",-0.33,572,0.86,"1,040",15.88,"2,781",3.13,849,2.83,333,3.67,399,-0.27,425,-4.47,236,1.76,539,13.97,"4,679",0.80,"1,829",-2.44,598,-4.18,524,3.13,891,1.78,336,0.24,501,18.02
2003M02,"9,500",0.85,"1,487",-4.46,"1,603",-3.98,865,1.74,"2,593",2.06,"1,614",3.11,"1,339",8.13,"5,542",0.02,839,-6.17,"1,101",-3.76,549,0.88,"1,404",2.63,877,2.02,772,5.63,"3,959",2.05,648,-2.16,502,-4.45,316,3.26,"1,189",1.39,737,4.43,567,11.74,518,1.96,61,-6.17,113,3.64,49,-3.92,174,8.07,75,0.01,46,-2.13,347,-1.98,43,-17.57,94,3.68,36,-10.95,109,8.68,40,-6.94,24,-9.11,171,10.99,18,41.31,19,3.44,13,23.80,65,7.04,35,9.26,22,6.81,"7,483",1.32,"2,683",-1.07,956,-1.33,923,1.21,"1,316",-0.89,566,-1.22,"1,038",16.53,"2,802",3.28,849,2.30,337,3.18,407,0.94,430,-4.56,241,0.24,537,16.37,"4,680",0.19,"1,834",-2.56,619,-3.63,516,1.43,886,0.99,325,-2.27,501,16.70
2003M03,"9,514",1.04,"1,477",-4.47,"1,612",-3.53,861,0.98,"2,598",2.17,"1,618",3.07,"1,347",9.26,"5,544",0.22,831,-6.11,"1,118",-3.31,534,-0.26,"1,409",2.54,875,1.83,778,7.70,"3,970",2.19,646,-2.27,495,-4.02,327,3.07,"1,190",1.73,743,4.56,569,11.45,509,-0.71,65,-1.87,108,-6.05,50,-3.76,168,5.18,71,-1.23,47,-1.86,336,-3.71,48,-13.57,86,-9.88,38,0.57,99,4.99,43,4.03,23,-10.51,173,5.67,17,56.39,22,12.25,12,-14.95,69,5.46,28,-8.30,24,7.80,"7,492",1.23,"2,682",-1.16,976,-1.22,924,1.69,"1,315",-0.80,565,-0.91,"1,029",15.08,"2,817",2.92,852,1.91,342,5.19,420,1.82,434,-3.78,237,-1.38,531,12.75,"4,675",0.23,"1,830",-2.52,633,-4.37,505,1.58,881,0.74,328,-0.56,498,17.67
2003M04,"9,535",1.00,"1,466",-4.56,"1,620",-3.45,860,0.41,"2,605",2.10,"1,623",3.06,"1,361",9.42,"5,561",0.42,819,-6.81,"1,109",-3.28,544,0.37,"1,422",3.10,887,2.51,780,7.51,"3,974",1.82,647,-1.55,511,-3.81,316,0.49,"1,183",0.93,736,3.72,581,12.10,493,-0.38,60,-3.28,112,-1.18,46,-6.07,161,1.39,68,-2.93,45,10.55,322,-5.96,42,-16.62,92,-0.17,31,-7.47,91,-7.45,42,0.78,23,-9.31,171,12.12,18,54.02,20,-5.61,15,-2.89,70,15.67,26,-8.50,23,41.11,"7,501",1.19,"2,689",-1.32,987,-2.02,929,2.46,"1,315",-0.25,565,-0.21,"1,016",14.21,"2,820",2.71,869,2.89,354,1.47,416,1.09,425,-2.66,227,-3.64,529,12.93,"4,681",0.29,"1,820",-3.21,633,-3.87,513,3.60,890,0.95,338,2.25,487,15.64
2003M05,"9,523",0.75,"1,453",-5.09,"1,615",-3.29,862,0.79,"2,606",1.79,"1,621",2.68,"1,366",8.67,"5,551",0.27,802,-6.83,"1,104",-2.02,558,0.05,"1,409",1.80,899,3.03,778,6.16,"3,972",1.43,651,-2.85,510,-5.92,304,2.18,"1,197",1.79,722,2.26,588,12.18,499,0.04,65,1.51,115,-0.17,46,-2.73,158,-2.10,70,0.55,46,8.87,330,-4.33,41,-23.72,99,0.47,29,-8.93,96,0.21,40,-0.88,25,1.13,169,9.87,24,131.07,16,-3.90,17,10.43,62,-5.50,30,2.48,20,20.49,"7,520",1.44,"2,687",-1.23,"1,015",-2.33,928,2.05,"1,315",0.70,564,0.34,"1,012",15.37,"2,828",2.79,877,3.58,369,-2.34,400,0.72,434,-0.45,219,-5.61,528,14.58,"4,693",0.65,"1,810",-3.40,646,-2.32,528,3.08,881,1.28,345,4.53,483,16.25
2003M06,"9,542",0.93,"1,457",-5.09,"1,624",-2.13,860,0.47,"2,607",1.65,"1,624",2.75,"1,370",8.82,"5,564",0.36,808,-6.46,"1,123",-2.00,551,-2.23,"1,403",2.11,889,2.08,791,8.81,"3,977",1.73,649,-3.34,501,-2.40,309,5.67,"1,204",1.12,735,3.58,579,8.85,512,0.53,70,6.10,114,2.56,49,0.48,154,-5.03,74,0.50,51,7.17,336,-3.48,47,-11.21,88,-2.67,36,-2.03,99,-0.39,42,-1.46,24,-7.69,176,9.21,23,78.13,26,25.07,13,8.07,55,-12.32,31,3.26,27,24.62,"7,504",1.18,"2,666",-1.47,"1,032",3.84,893,-2.06,"1,301",-1.13,577,1.92,"1,035",12.14,"2,816",2.51,857,2.07,378,6.96,387,-0.20,430,-2.34,230,0.97,534,7.20,"4,688",0.40,"1,809",-3.06,654,2.12,506,-3.43,871,-0.52,347,2.55,501,17.93
2003M07,"9,593",1.32,"1,453",-4.93,"1,628",-1.29,872,1.42,"2,622",1.87,"1,629",2.96,"1,389",8.96,"5,596",0.76,821,-3.44,"1,125",-2.70,546,-1.73,"1,422",2.92,890,2.47,793,6.78,"3,997",2.12,632,-6.80,502,2.04,326,7.17,"1,200",0.65,739,3.56,597,11.99,522,-0.22,63,-1.68,106,1.06,54,0.40,155,-5.33,80,1.63,64,10.39,328,-6.72,45,-17.20,80,-5.53,36,-8.02,93,-6.97,46,4.76,27,-5.30,194,13.14,17,92.13,26,28.64,18,23.80,62,-2.74,34,-2.34,37,25.64,"7,460",0.76,"2,671",-1.21,929,-6.19,927,2.09,"1,327",1.22,526,-6.72,"1,081",16.46,"2,799",2.15,846,0.37,333,-2.38,414,5.03,428,-1.54,210,-8.47,568,14.13,"4,661",-0.06,"1,825",-1.92,596,-8.19,513,-0.16,899,2.60,316,-5.52,513,19.15
2003M08,"9,613",1.47,"1,443",-5.39,"1,615",-1.28,877,1.24,"2,633",2.16,"1,635",3.22,"1,411",9.71,"5,602",0.83,831,-3.67,"1,109",-2.01,547,-2.32,"1,433",3.55,888,1.91,794,6.36,"4,011",2.38,612,-7.62,507,0.36,329,7.78,"1,200",0.55,747,4.82,617,14.34,529,-1.29,63,4.91,103,-0.28,55,0.68,155,-8.63,83,-1.12,69,8.96,332,-6.55,44,-14.26,80,-8.36,35,-1.69,93,-10.68,47,2.68,34,5.49,196,9.10,19,111.51,22,45.96,20,5.08,63,-5.43,37,-5.57,35,12.54,"7,451",0.68,"2,669",-1.24,871,4.04,848,-7.38,"1,294",-2.67,579,-0.19,"1,190",14.87,"2,798",2.06,835,0.09,306,11.16,376,-6.18,410,-6.47,238,-0.36,632,14.29,"4,654",-0.14,"1,834",-1.83,565,0.54,472,-8.32,884,-0.80,341,-0.08,558,15.54
2003M09,"9,584",1.49,"1,431",-5.74,"1,605",-1.12,872,1.25,"2,635",2.25,"1,627",3.08,"1,414",10.03,"5,585",0.68,811,-5.62,"1,106",-0.93,543,-3.31,"1,435",3.55,889,2.04,800,6.43,"3,999",2.64,620,-5.89,499,-1.52,328,9.81,"1,200",0.73,738,4.37,614,15.08,510,-3.89,63,2.84,94,-12.11,50,-2.66,153,-11.70,80,1.70,71,17.97,320,-9.04,47,-5.41,73,-15.98,34,0.01,94,-13.07,40,-11.47,32,14.09,190,6.24,16,37.01,21,4.49,15,-8.18,59,-9.43,40,19.54,38,21.44,"7,516",0.86,"2,671",-1.00,826,2.30,911,-2.17,"1,334",-0.18,589,-1.65,"1,186",9.73,"2,835",2.71,851,1.57,275,5.95,407,0.25,422,-3.59,246,1.46,635,9.95,"4,681",-0.23,"1,820",-2.16,551,0.58,504,-4.04,912,1.47,343,-3.77,551,9.47
2003M10,"9,612",1.70,"1,418",-5.98,"1,605",-0.95,873,1.94,"2,650",2.58,"1,635",3.11,"1,432",10.31,"5,600",0.94,806,-3.75,"1,106",-0.56,552,-1.56,"1,426",1.65,897,2.35,812,7.24,"4,012",2.78,612,-8.78,498,-1.79,321,8.59,"1,223",3.69,738,4.04,620,14.62,497,-6.18,59,0.47,95,-13.72,46,-7.31,155,-11.85,73,-3.57,68,15.79,312,-9.75,41,-13.02,75,-13.34,34,-13.39,90,-9.83,38,-11.36,34,12.73,185,0.54,18,54.10,19,-15.13,13,13.61,65,-14.49,35,6.66,34,19.02,"7,521",0.78,"2,683",-0.65,851,1.67,914,-2.26,"1,314",-0.89,588,-1.19,"1,171",9.52,"2,836",2.29,859,0.38,283,4.53,404,0.14,434,1.46,238,-1.17,618,7.68,"4,684",-0.12,"1,824",-1.13,568,0.31,509,-4.08,880,-2.01,350,-1.21,553,11.65
2003M11,"9,654",1.84,"1,419",-5.97,"1,602",-0.88,875,2.45,"2,657",2.62,"1,646",3.09,"1,455",10.66,"5,614",1.03,805,-4.43,"1,110",-1.14,552,0.35,"1,423",1.62,908,4.73,816,5.38,"4,040",2.98,614,-7.92,492,-0.29,323,6.25,"1,234",3.81,739,1.14,639,18.23,477,-8.59,61,7.45,97,-13.23,44,-6.79,150,-12.48,69,-11.96,56,-0.49,303,-11.84,38,-14.61,80,-10.38,34,-7.42,87,-13.50,37,-19.03,26,0.59,174,-2.33,23,90.59,17,-24.48,10,-4.61,62,-11.00,32,-2.17,29,-1.44,"7,518",0.82,"2,670",-0.82,878,1.50,914,-2.40,"1,314",-0.84,581,0.07,"1,161",9.83,"2,840",2.45,858,1.69,295,3.89,400,-2.84,439,2.37,226,-8.09,622,11.49,"4,678",-0.14,"1,812",-1.97,583,0.33,514,-2.04,875,-2.38,355,6.06,538,7.98
2003M12,"9,683",1.87,"1,417",-6.25,"1,596",-0.86,881,2.10,"2,665",2.85,"1,656",3.37,"1,468",10.53,"5,620",1.02,798,-5.67,"1,103",-1.87,556,0.37,"1,436",2.78,906,4.44,821,5.96,"4,063",3.07,619,-6.99,493,1.46,325,5.21,"1,230",2.94,750,2.11,647,16.92,465,-7.95,59,15.43,91,-18.32,43,-7.92,153,-7.36,65,-18.12,53,5.15,301,-11.18,41,2.08,75,-15.02,31,-3.41,88,-15.75,37,-19.49,28,3.65,164,-1.36,18,65.92,16,-30.59,12,-18.09,65,7.02,28,-16.22,25,6.92,"7,520",0.77,"2,667",-0.60,916,1.86,908,-2.36,"1,304",-1.89,575,-0.07,"1,150",9.99,"2,845",2.43,859,2.21,327,6.23,395,-2.77,429,-0.64,226,-6.27,609,10.71,"4,675",-0.21,"1,808",-1.88,589,-0.42,513,-2.04,875,-2.49,350,4.39,541,9.18
2004M01,"9,697",1.81,"1,414",-6.25,"1,585",-1.32,883,1.97,"2,678",3.06,"1,659",2.95,"1,478",10.77,"5,624",1.04,804,-5.07,"1,090",-1.32,560,-0.02,"1,434",1.92,903,2.55,833,8.63,"4,073",2.89,610,-7.77,495,-1.32,323,5.61,"1,244",4.41,756,3.44,645,13.66,460,-8.65,57,0.36,98,-11.27,38,-21.28,149,-12.11,65,-11.05,54,15.86,298,-12.29,39,-3.07,83,-5.79,25,-23.85,85,-22.17,35,-10.01,31,2.27,163,-1.14,18,8.61,15,-32.94,12,-15.34,64,5.98,30,-12.23,24,40.38,"7,527",0.90,"2,666",-0.47,944,1.45,911,-1.27,"1,296",-1.50,571,-0.14,"1,139",9.49,"2,851",2.54,855,0.69,345,3.68,399,0.10,432,1.64,230,-2.37,590,9.42,"4,676",-0.07,"1,811",-1.00,599,0.21,512,-2.32,864,-3.01,341,1.42,549,9.56
2004M02,"9,686",1.95,"1,398",-5.95,"1,578",-1.57,882,1.98,"2,682",3.46,"1,661",2.95,"1,484",10.81,"5,620",1.42,787,-6.21,"1,094",-0.72,557,1.50,"1,432",1.98,912,4.09,839,8.67,"4,066",2.70,611,-5.61,484,-3.44,325,2.81,"1,251",5.20,749,1.60,645,13.73,468,-9.66,54,-11.66,93,-17.21,40,-18.19,153,-11.98,71,-5.08,56,21.89,300,-13.53,41,-4.60,75,-20.07,28,-23.93,86,-21.05,37,-7.15,32,35.35,168,-1.81,13,-28.82,18,-2.70,13,-1.93,67,3.36,34,-2.75,24,7.22,"7,544",0.81,"2,677",-0.25,978,2.25,910,-1.44,"1,287",-2.23,563,-0.61,"1,130",8.89,"2,858",1.96,867,2.09,356,5.46,405,-0.47,430,-0.17,220,-8.90,580,8.01,"4,686",0.12,"1,810",-1.34,622,0.51,504,-2.21,857,-3.23,343,5.55,550,9.84
2004M03,"9,715",2.12,"1,387",-6.09,"1,601",-0.69,874,1.49,"2,690",3.52,"1,665",2.91,"1,498",11.20,"5,646",1.84,785,-5.51,"1,104",-1.20,547,2.37,"1,450",2.92,903,3.24,857,10.14,"4,069",2.51,601,-6.83,497,0.47,327,0.06,"1,240",4.23,762,2.51,641,12.66,452,-11.16,50,-23.68,86,-20.17,43,-14.22,145,-13.88,72,1.05,57,21.32,285,-15.14,36,-25.12,65,-23.92,30,-20.99,85,-14.50,39,-9.54,31,35.45,167,-3.45,14,-19.72,21,-5.80,13,6.48,60,-12.97,33,17.22,26,8.23,"7,542",0.67,"2,688",0.22,983,0.76,912,-1.33,"1,285",-2.32,559,-1.04,"1,114",8.31,"2,851",1.23,869,1.98,364,6.22,411,-2.00,412,-5.17,227,-4.40,568,7.10,"4,690",0.33,"1,819",-0.60,620,-2.18,501,-0.77,873,-0.91,332,1.39,546,9.59
2004M04,"9,732",2.07,"1,393",-4.94,"1,609",-0.64,870,1.08,"2,693",3.38,"1,666",2.69,"1,500",10.22,"5,661",1.79,790,-3.53,"1,106",-0.26,546,0.32,"1,469",3.29,899,1.30,851,9.11,"4,072",2.47,603,-6.72,503,-1.47,323,2.39,"1,224",3.48,768,4.36,650,11.71,444,-9.96,47,-22.41,86,-23.06,46,0.59,135,-15.97,71,4.57,58,28.00,281,-12.73,33,-21.02,64,-30.32,32,2.45,79,-12.63,40,-6.13,32,40.87,163,-4.75,13,-25.64,22,10.50,14,-3.44,56,-20.28,31,22.27,26,15.28,"7,545",0.59,"2,677",-0.47,999,1.27,913,-1.70,"1,289",-1.95,555,-1.65,"1,111",9.33,"2,847",0.96,862,-0.86,375,5.96,406,-2.39,404,-4.93,231,1.84,569,7.63,"4,698",0.36,"1,815",-0.28,625,-1.34,507,-1.14,885,-0.53,324,-3.99,542,11.19
2004M05,"9,764",2.53,"1,399",-3.68,"1,613",-0.12,882,2.35,"2,699",3.54,"1,669",2.95,"1,502",9.96,"5,669",2.13,782,-2.49,"1,106",0.16,557,-0.17,"1,465",3.92,914,1.68,845,8.63,"4,094",3.09,617,-5.15,507,-0.72,325,6.98,"1,234",3.10,754,4.52,657,11.72,450,-9.84,42,-34.98,88,-23.20,44,-3.76,140,-11.12,75,6.71,60,32.65,288,-12.81,28,-31.23,69,-30.35,29,-0.67,86,-11.21,39,-1.96,38,48.16,162,-4.04,14,-41.33,20,20.21,15,-9.16,55,-10.98,36,18.07,23,13.11,"7,520",0.00,"2,667",-0.74,"1,015",0.01,903,-2.67,"1,278",-2.81,550,-2.58,"1,108",9.48,"2,837",0.33,872,-0.57,382,3.43,394,-1.49,395,-9.07,218,-0.42,576,9.06,"4,683",-0.20,"1,795",-0.83,633,-1.94,509,-3.56,883,0.28,331,-3.96,531,9.95
2004M06,"9,791",2.61,"1,397",-4.13,"1,609",-0.91,885,2.92,"2,711",4.00,"1,675",3.14,"1,514",10.49,"5,675",1.98,779,-3.59,"1,106",-1.49,562,1.97,"1,461",4.16,906,1.92,861,8.82,"4,116",3.49,618,-4.80,503,0.39,323,4.62,"1,250",3.80,769,4.60,653,12.76,466,-8.94,46,-34.54,89,-22.09,45,-8.41,146,-5.07,76,3.16,64,26.37,300,-10.73,29,-37.91,70,-20.48,30,-16.91,89,-9.69,50,17.34,32,35.16,166,-5.50,17,-27.54,19,-27.49,15,14.89,57,3.20,26,-15.88,32,18.73,"7,491",-0.17,"2,653",-0.49,978,-5.28,905,1.31,"1,279",-1.74,543,-5.88,"1,135",9.65,"2,826",0.37,867,1.19,360,-4.64,397,2.63,396,-8.02,216,-5.99,590,10.44,"4,666",-0.49,"1,786",-1.29,617,-5.66,508,0.31,883,1.36,327,-5.80,545,8.81
2004M07,"9,829",2.46,"1,384",-4.72,"1,610",-1.10,880,0.87,"2,729",4.08,"1,679",3.09,"1,547",11.32,"5,690",1.68,788,-3.92,"1,101",-2.11,555,1.74,"1,470",3.38,897,0.82,877,10.72,"4,139",3.55,596,-5.76,508,1.18,325,-0.59,"1,259",4.91,782,5.82,669,12.13,476,-8.82,50,-20.09,85,-19.77,40,-26.34,150,-3.11,73,-8.97,78,21.28,294,-10.43,35,-22.73,64,-19.89,30,-17.37,87,-7.29,46,0.27,32,18.05,182,-6.08,15,-13.23,21,-19.41,10,-44.85,64,3.22,27,-21.53,46,23.64,"7,458",-0.02,"2,650",-0.77,971,4.53,917,-1.11,"1,259",-5.14,539,2.54,"1,123",3.90,"2,823",0.86,850,0.48,362,8.52,403,-2.56,392,-8.50,224,6.69,593,4.34,"4,635",-0.55,"1,800",-1.35,609,2.30,513,0.07,867,-3.54,315,-0.22,530,3.42
2004M08,"9,836",2.32,"1,365",-5.40,"1,603",-0.72,882,0.61,"2,729",3.67,"1,688",3.24,"1,568",11.18,"5,710",1.93,792,-4.65,"1,096",-1.10,556,1.55,"1,474",2.83,918,3.35,874,10.10,"4,126",2.87,573,-6.41,507,0.11,326,-0.95,"1,256",4.67,770,3.11,694,12.57,481,-8.95,48,-23.95,82,-20.54,42,-24.71,154,-1.07,74,-11.08,82,19.54,293,-11.70,38,-14.02,65,-18.90,26,-24.91,93,0.38,38,-18.20,33,-2.04,188,-4.30,10,-46.33,16,-26.43,15,-24.35,61,-3.22,36,-2.02,49,40.40,"7,460",0.12,"2,662",-0.25,878,0.75,900,6.08,"1,235",-4.57,559,-3.46,"1,227",3.11,"2,810",0.46,841,0.70,309,0.87,397,5.53,382,-6.94,222,-6.61,660,4.41,"4,650",-0.08,"1,822",-0.69,569,0.69,503,6.51,853,-3.47,336,-1.26,567,1.62
2004M09,"9,788",2.13,"1,355",-5.30,"1,595",-0.61,878,0.74,"2,716",3.07,"1,671",2.69,"1,573",11.24,"5,692",1.91,777,-4.21,"1,095",-0.99,549,1.06,"1,473",2.59,913,2.76,884,10.56,"4,097",2.44,578,-6.74,500,0.23,329,0.20,"1,243",3.64,757,2.61,689,12.13,461,-9.62,46,-26.49,85,-9.71,41,-17.74,141,-7.88,73,-8.97,76,6.68,286,-10.54,33,-29.96,69,-4.93,26,-24.63,90,-4.22,36,-9.39,32,-0.02,175,-8.07,14,-16.57,16,-26.16,15,-2.19,51,-13.71,37,-8.55,43,12.32,"7,545",0.38,"2,659",-0.44,806,-2.34,904,-0.79,"1,275",-4.38,578,-1.82,"1,322",11.48,"2,843",0.27,853,0.25,271,-1.47,401,-1.47,395,-6.44,225,-8.41,698,10.00,"4,702",0.45,"1,806",-0.77,536,-2.77,503,-0.23,881,-3.43,353,2.90,624,13.19
2004M10,"9,837",2.34,"1,348",-4.91,"1,592",-0.78,890,2.00,"2,722",2.74,"1,687",3.19,"1,597",11.52,"5,721",2.16,771,-4.38,"1,102",-0.36,552,0.10,"1,480",3.74,915,2.00,901,10.86,"4,116",2.60,578,-5.60,490,-1.71,338,5.28,"1,243",1.57,773,4.63,696,12.39,443,-10.82,42,-27.99,86,-9.67,44,-4.13,126,-19.14,70,-4.04,75,9.43,282,-9.50,30,-27.12,67,-11.49,30,-9.28,82,-9.17,38,-0.31,36,4.45,161,-13.04,13,-29.96,19,-2.59,14,9.37,44,-32.86,32,-8.10,39,14.40,"7,532",0.16,"2,663",-0.75,834,-2.01,886,-3.06,"1,285",-2.21,563,-4.21,"1,301",11.16,"2,826",-0.37,863,0.47,279,-1.50,392,-3.05,393,-9.32,219,-8.07,679,9.98,"4,706",0.47,"1,800",-1.32,555,-2.26,494,-3.07,892,1.29,344,-1.59,622,12.47
2004M11,"9,870",2.24,"1,341",-5.47,"1,590",-0.74,893,2.03,"2,730",2.76,"1,699",3.21,"1,617",11.10,"5,731",2.08,764,-5.05,"1,102",-0.72,554,0.32,"1,473",3.50,927,2.10,911,11.62,"4,139",2.45,577,-6.02,488,-0.79,339,4.96,"1,257",1.90,773,4.57,706,10.43,426,-10.65,46,-24.76,80,-17.34,40,-9.32,129,-13.98,61,-11.78,70,25.69,275,-9.19,30,-22.21,62,-22.78,29,-15.47,83,-5.36,35,-4.93,37,40.42,151,-13.19,16,-29.08,19,8.09,11,11.25,46,-26.04,26,-19.62,33,12.46,"7,533",0.20,"2,659",-0.43,866,-1.39,889,-2.76,"1,273",-3.08,560,-3.69,"1,287",10.84,"2,831",-0.35,868,1.09,299,1.19,396,-0.95,400,-8.75,207,-8.47,661,6.20,"4,703",0.53,"1,791",-1.15,567,-2.70,493,-4.17,873,-0.23,353,-0.66,626,16.20
2004M12,"9,887",2.11,"1,332",-5.97,"1,595",-0.05,895,1.55,"2,729",2.41,"1,707",3.08,"1,629",10.95,"5,722",1.82,752,-5.73,"1,100",-0.27,565,1.60,"1,469",2.35,922,1.78,914,11.24,"4,165",2.51,580,-6.29,495,0.45,330,1.48,"1,260",2.48,785,4.65,715,10.58,422,-9.25,45,-23.64,79,-13.78,38,-11.81,136,-10.98,61,-5.38,62,16.78,275,-8.67,29,-29.08,63,-15.78,28,-11.32,86,-2.55,36,-3.05,33,16.56,147,-10.33,16,-10.98,16,-4.67,10,-13.13,51,-22.35,25,-8.48,29,17.04,"7,536",0.21,"2,662",-0.20,885,-3.39,887,-2.28,"1,267",-2.84,553,-3.85,"1,282",11.46,"2,847",0.05,873,1.64,309,-5.43,385,-2.45,409,-4.52,213,-5.80,657,7.77,"4,689",0.30,"1,789",-1.08,575,-2.26,502,-2.14,857,-2.02,341,-2.59,625,15.63
2005M01,"9,901",2.11,"1,328",-6.07,"1,603",1.13,889,0.63,"2,727",1.83,"1,707",2.92,"1,647",11.45,"5,732",1.92,758,-5.74,"1,105",1.34,567,1.29,"1,472",2.63,917,1.57,913,9.68,"4,169",2.36,570,-6.51,498,0.69,322,-0.52,"1,255",0.90,790,4.54,734,13.74,419,-9.11,44,-22.34,71,-26.91,39,3.21,136,-8.84,65,0.21,63,16.12,269,-9.72,28,-26.65,55,-33.22,27,7.82,84,-1.58,38,9.62,36,15.59,150,-8.01,16,-13.08,16,8.17,11,-6.38,52,-18.43,27,-10.77,27,16.81,"7,541",0.19,"2,660",-0.23,910,-3.60,892,-2.04,"1,269",-2.07,549,-3.85,"1,261",10.69,"2,850",-0.04,864,1.09,321,-6.86,384,-3.93,406,-6.05,219,-5.00,656,11.26,"4,691",0.33,"1,795",-0.86,589,-1.71,509,-0.56,863,-0.08,330,-3.07,604,10.08
2005M02,"9,874",1.94,"1,314",-6.06,"1,591",0.81,882,-0.05,"2,729",1.73,"1,704",2.59,"1,655",11.54,"5,722",1.80,756,-3.93,"1,102",0.76,558,0.20,"1,470",2.70,925,1.35,911,8.59,"4,153",2.14,557,-8.80,489,0.94,324,-0.48,"1,259",0.63,780,4.09,744,15.38,441,-5.71,51,-5.64,79,-15.20,43,6.68,135,-12.09,69,-3.45,65,15.76,277,-7.66,34,-17.15,60,-19.94,28,0.60,79,-8.77,40,6.83,36,12.40,164,-2.23,17,31.84,19,4.50,15,20.04,56,-16.39,29,-14.57,28,20.39,"7,561",0.23,"2,659",-0.65,942,-3.67,894,-1.75,"1,266",-1.59,547,-2.77,"1,253",10.81,"2,859",0.05,856,-1.31,339,-4.61,392,-3.40,408,-4.98,210,-4.32,654,12.71,"4,702",0.33,"1,804",-0.33,603,-3.13,502,-0.42,858,0.11,337,-1.78,599,8.80
