期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1985M04,"7,352",2.81,"3,271",0.50,"1,474",4.89,516,0.67,"1,194",5.44,489,7.46,409,4.34,"4,678",2.23,"2,033",-0.81,998,6.09,358,-2.78,682,5.47,318,9.73,288,2.88,"2,674",3.85,"1,238",2.75,476,2.45,158,9.54,512,5.39,170,3.46,120,8.03,172,17.17,39,43.56,38,30.75,21,11.77,44,4.10,21,17.94,8,-27.91,115,15.80,33,41.37,28,34.51,14,7.72,24,-1.36,11,10.46,4,-40.57,57,20.04,6,56.82,10,21.33,7,20.26,20,11.48,10,27.69,3,1.23,"5,275",1.94,"2,692",1.29,783,2.58,520,-1.15,810,5.85,213,2.26,257,1.09,"1,615",3.41,583,6.93,247,-2.36,235,1.61,303,5.71,102,0.92,146,0.28,"3,659",1.30,"2,110",-0.16,536,5.02,285,-3.31,507,5.93,111,3.51,111,2.18
1985M05,"7,374",2.39,"3,307",1.92,"1,467",5.75,520,0.71,"1,215",2.55,484,5.53,382,-7.08,"4,684",1.63,"2,053",1.01,994,4.79,361,-0.14,694,2.04,312,4.71,271,-6.30,"2,690",3.75,"1,254",3.46,473,7.84,159,2.70,521,3.25,172,7.03,111,-8.93,194,24.93,47,62.57,49,49.34,21,26.53,51,-2.74,15,4.09,11,8.71,133,32.77,39,79.80,37,56.57,13,-1.81,28,-0.18,9,0.80,7,59.11,62,10.86,8,11.51,12,31.47,8,131.14,22,-5.80,6,9.20,4,-27.50,"5,257",2.27,"2,704",2.73,790,2.44,511,-3.43,806,3.66,209,5.34,237,2.17,"1,605",3.79,575,6.93,257,2.04,229,-0.78,300,-0.23,103,8.87,141,7.87,"3,652",1.62,"2,129",1.65,533,2.64,281,-5.49,506,6.11,106,2.13,96,-5.19
1985M06,"7,434",1.73,"3,316",-0.16,"1,450",3.14,534,3.87,"1,255",6.52,482,2.78,397,-5.32,"4,680",1.21,"2,030",-0.12,976,1.11,364,2.15,721,8.29,306,-0.40,282,-4.74,"2,754",2.62,"1,285",-0.24,474,7.59,170,7.77,534,4.22,176,8.81,114,-6.71,193,15.89,43,48.66,45,38.18,22,37.51,47,-17.70,22,8.73,15,18.83,132,26.66,37,64.17,35,53.58,13,28.07,24,-16.76,15,15.88,8,18.18,61,-2.22,7,-2.70,10,2.34,9,55.15,23,-18.67,6,-4.91,6,19.71,"5,217",3.43,"2,652",2.03,810,4.11,523,5.47,788,6.50,211,10.05,233,-2.47,"1,620",5.36,582,6.66,275,6.91,241,3.69,292,6.18,103,8.44,127,-4.05,"3,597",2.59,"2,070",0.80,535,2.72,282,7.03,496,6.69,107,11.63,106,-0.53
1985M07,"7,477",0.83,"3,282",-1.99,"1,468",3.15,548,1.62,"1,274",4.22,509,6.97,395,-2.49,"4,730",0.53,"2,020",-2.12,998,2.63,374,0.60,733,4.67,324,3.15,281,-0.67,"2,747",1.35,"1,261",-1.80,470,4.28,174,3.89,542,3.61,185,14.36,114,-6.71,267,39.10,47,56.14,51,42.40,27,40.60,79,25.16,37,61.20,25,24.77,169,47.10,39,62.51,37,47.63,19,39.27,36,20.97,25,88.28,13,43.22,98,27.17,8,31.06,14,30.55,9,43.64,43,28.90,12,24.76,12,8.98,"5,123",3.76,"2,650",0.42,794,4.97,541,9.00,717,10.63,206,19.78,215,-4.71,"1,545",5.85,571,3.06,261,7.44,244,8.27,246,11.48,101,18.55,122,-7.19,"3,578",2.88,"2,079",-0.28,533,3.80,296,9.61,471,10.19,105,20.98,94,-1.28
1985M08,"7,357",0.37,"3,127",-4.15,"1,457",4.27,536,0.67,"1,273",4.01,545,13.46,418,-3.34,"4,704",0.38,"1,957",-4.18,"1,012",6.00,369,0.37,734,3.72,343,12.15,289,-6.18,"2,653",0.36,"1,170",-4.10,445,0.54,167,1.33,539,4.41,202,15.74,129,3.72,315,38.06,56,47.13,64,28.03,32,22.05,98,47.12,39,62.77,26,11.75,188,35.76,45,44.48,43,14.21,18,14.32,46,39.04,23,95.25,15,41.49,127,41.63,11,58.67,22,68.29,15,32.93,52,55.02,16,31.16,11,-11.94,"5,231",4.37,"2,708",1.81,647,4.99,591,6.77,812,11.74,219,5.25,255,2.53,"1,569",7.03,577,6.39,181,10.24,264,5.10,286,11.32,108,6.48,152,2.06,"3,662",3.27,"2,130",0.64,466,3.08,327,8.16,525,11.97,110,4.06,103,3.24
1985M09,"7,350",0.79,"3,073",-5.07,"1,477",4.88,529,1.85,"1,293",5.91,544,11.26,435,3.86,"4,705",0.71,"1,919",-6.48,"1,023",6.52,356,-0.24,757,8.27,350,12.88,300,2.20,"2,645",0.93,"1,153",-2.64,454,1.34,173,6.44,536,2.74,194,8.45,135,7.74,276,21.22,49,24.27,55,11.50,31,26.35,90,40.77,34,17.63,18,-19.61,170,21.12,40,33.83,37,3.16,16,18.51,45,39.54,22,43.00,11,-22.62,106,21.38,9,-5.56,17,34.72,15,35.84,45,42.02,12,-10.06,7,-14.58,"5,303",4.37,"2,712",0.72,636,8.15,576,6.30,872,12.24,220,1.97,288,7.96,"1,602",7.05,580,7.74,164,5.59,257,7.60,330,11.44,109,-2.32,163,3.61,"3,701",3.25,"2,132",-1.04,473,9.06,319,5.27,542,12.72,111,6.55,124,14.27
1985M10,"7,418",1.29,"3,126",-4.47,"1,496",5.80,534,4.18,"1,314",8.44,520,6.89,427,0.31,"4,739",0.82,"1,954",-5.26,"1,016",3.88,368,1.49,767,11.78,334,7.30,300,-0.02,"2,679",2.14,"1,172",-3.11,481,10.11,166,10.67,547,4.08,187,6.15,127,1.11,265,26.92,48,10.36,55,34.70,30,23.25,84,32.26,30,25.59,19,40.38,168,22.96,40,22.91,39,27.37,17,5.84,42,28.18,20,31.75,10,5.47,97,34.44,8,-26.68,16,56.25,13,57.06,42,36.72,9,14.11,9,126.42,"5,275",3.40,"2,700",1.73,646,3.28,568,3.95,861,9.77,218,-0.01,281,3.29,"1,584",6.40,562,5.68,173,8.95,256,7.74,325,9.53,103,-6.79,165,7.61,"3,691",2.17,"2,138",0.74,473,1.35,312,1.04,536,9.92,115,6.95,116,-2.28
1985M11,"7,436",0.67,"3,165",-3.48,"1,494",3.61,524,3.74,"1,324",7.55,507,4.06,422,-4.64,"4,743",0.58,"1,968",-3.40,998,1.21,366,3.62,775,9.99,330,5.05,305,-4.46,"2,694",0.82,"1,197",-3.60,496,8.81,158,4.02,549,4.29,177,2.27,117,-5.11,252,48.18,54,99.40,50,35.10,27,25.52,77,72.81,26,9.28,18,11.12,159,43.45,46,117.03,35,34.71,17,18.95,36,73.19,15,-11.57,10,-14.92,93,57.00,8,37.49,14,36.06,10,38.34,41,72.48,11,61.61,8,71.58,"5,293",3.71,"2,662",1.91,646,3.38,559,3.18,895,11.45,243,1.27,287,2.25,"1,601",5.87,564,5.50,181,4.46,247,2.34,333,12.09,109,-3.74,167,9.40,"3,691",2.80,"2,099",0.98,465,2.96,312,3.86,562,11.08,134,5.74,120,-6.28
1985M12,"7,565",1.88,"3,239",-0.84,"1,512",2.38,515,0.30,"1,328",6.43,540,8.72,431,1.56,"4,794",1.33,"1,995",-1.46,"1,023",2.25,347,-0.78,759,5.09,358,10.68,312,0.51,"2,770",2.83,"1,244",0.18,488,2.65,168,2.61,569,8.26,182,5.08,119,4.42,227,35.54,36,25.99,45,28.72,24,11.59,74,59.54,31,54.10,16,5.87,142,32.95,32,37.91,32,28.45,14,18.50,32,47.64,20,50.50,10,-3.27,85,40.06,3,-31.09,13,29.39,10,2.96,42,69.92,11,61.39,6,25.74,"5,216",2.49,"2,597",-0.31,662,7.19,551,2.70,897,6.28,226,0.06,283,8.71,"1,580",4.64,558,2.82,188,8.51,247,3.71,325,5.48,103,-0.43,160,10.21,"3,635",1.58,"2,039",-1.13,474,6.68,305,1.90,573,6.74,122,0.47,123,6.80
1986M01,"7,728",2.51,"3,245",-1.34,"1,510",2.46,554,-0.73,"1,378",8.83,566,12.42,476,5.93,"4,812",1.21,"1,949",-2.93,"1,017",1.83,373,-4.01,769,5.80,363,15.99,340,6.71,"2,916",4.73,"1,295",1.16,493,3.78,181,6.80,608,12.92,203,6.57,136,4.01,200,28.43,31,9.92,42,20.46,27,23.43,62,38.22,24,53.23,14,36.02,128,41.18,27,14.85,31,41.78,17,33.81,28,43.38,16,108.14,10,65.31,72,10.58,4,-14.48,11,-16.20,10,9.25,35,34.34,8,-0.22,5,-0.92,"5,105",1.94,"2,479",-1.32,669,3.37,555,3.74,872,6.84,242,3.07,288,9.71,"1,590",5.08,548,2.22,195,10.04,246,2.18,321,6.08,117,5.98,164,11.54,"3,515",0.58,"1,931",-2.29,474,0.86,309,5.02,551,7.29,125,0.51,124,7.39
1986M02,"7,580",1.05,"3,209",-2.97,"1,467",-0.43,542,-1.85,"1,345",8.92,539,7.63,477,10.50,"4,727",-0.54,"1,937",-4.55,980,-2.76,367,-5.48,762,8.52,348,9.97,332,7.93,"2,853",3.80,"1,272",-0.48,488,4.61,174,6.83,583,9.44,191,3.60,145,16.83,261,58.70,55,65.51,62,52.04,33,57.42,72,61.13,25,99.08,13,11.89,174,67.34,47,87.14,46,56.76,20,62.67,37,55.78,18,201.71,7,-12.87,87,43.86,8,-0.81,16,40.19,14,50.55,35,67.23,8,11.01,6,65.15,"5,218",2.88,"2,563",-0.94,707,5.22,542,4.22,873,9.75,233,5.72,300,8.41,"1,644",8.13,585,5.80,215,10.06,239,0.58,323,12.25,110,19.62,171,11.16,"3,574",0.63,"1,978",-2.78,492,3.23,303,7.29,549,8.33,122,-4.33,129,4.96
1986M03,"7,524",2.58,"3,248",0.44,"1,480",1.24,537,1.54,"1,329",11.45,501,1.97,430,0.52,"4,736",1.45,"1,990",-1.15,"1,005",1.04,360,-2.19,752,11.02,332,4.74,297,-0.41,"2,789",4.55,"1,258",3.07,475,1.67,176,10.11,577,12.02,169,-3.05,132,2.68,216,15.20,37,-14.75,49,10.24,24,20.33,67,41.56,23,31.64,14,6.91,144,17.63,33,-2.82,36,15.38,14,2.03,37,48.43,17,58.35,8,-10.40,72,10.61,5,-52.96,13,-1.58,11,57.12,30,33.83,6,-8.43,6,39.53,"5,328",1.52,"2,632",-0.88,760,2.85,548,3.92,884,6.28,226,4.85,278,-0.42,"1,670",4.15,591,3.79,236,2.39,247,3.99,330,5.34,108,13.81,157,0.05,"3,658",0.37,"2,041",-2.15,524,3.06,300,3.86,554,6.85,118,-2.17,121,-1.03
1986M04,"7,565",2.90,"3,247",-0.73,"1,529",3.79,527,2.13,"1,341",12.33,499,2.04,422,3.21,"4,755",1.64,"1,985",-2.35,"1,025",2.74,354,-1.16,765,12.10,330,3.56,295,2.53,"2,810",5.12,"1,262",1.94,504,5.98,173,9.63,577,12.64,169,-0.80,126,4.84,182,5.82,38,-2.88,39,2.88,20,-6.20,56,26.93,18,-16.27,10,38.73,126,9.92,33,-0.54,31,10.23,13,-6.42,32,32.67,12,3.66,6,30.22,56,-2.44,5,-15.71,8,-17.53,7,-5.79,24,20.07,6,-38.74,5,50.23,"5,351",1.45,"2,642",-1.88,798,1.90,545,4.82,879,8.50,234,9.90,254,-1.08,"1,683",4.17,597,2.45,251,1.98,252,7.31,321,5.97,116,14.08,145,-1.01,"3,669",0.25,"2,045",-3.08,546,1.86,293,2.76,558,10.01,118,6.08,109,-1.17
1986M05,"7,618",3.31,"3,300",-0.21,"1,579",7.67,520,-0.06,"1,297",6.75,503,4.05,419,9.80,"4,786",2.18,"2,011",-2.02,"1,058",6.38,358,-0.86,739,6.54,331,6.11,290,6.96,"2,832",5.29,"1,289",2.76,522,10.39,162,1.75,558,7.04,173,0.32,129,16.73,182,-6.23,37,-21.16,44,-10.60,22,2.91,52,1.87,15,-1.76,13,15.83,120,-9.60,30,-23.27,35,-4.82,14,5.31,25,-13.38,10,14.81,7,-2.63,62,1.02,7,-11.10,9,-27.62,8,-0.86,27,21.28,5,-25.56,6,44.93,"5,324",1.27,"2,672",-1.18,791,0.06,539,5.63,837,3.75,232,11.25,253,6.70,"1,670",4.05,616,7.07,253,-1.32,242,5.39,307,2.31,108,5.01,144,2.33,"3,654",0.06,"2,057",-3.40,537,0.72,298,5.84,530,4.61,124,17.31,109,13.13
1986M06,"7,701",3.59,"3,310",-0.17,"1,567",8.06,546,2.29,"1,353",7.79,524,8.63,400,0.95,"4,774",2.01,"1,987",-2.16,"1,049",7.48,373,2.37,758,5.12,330,7.89,277,-1.79,"2,927",6.28,"1,324",2.98,518,9.27,173,2.12,595,11.38,194,9.91,123,7.68,215,11.35,35,-18.53,48,8.10,23,3.78,70,50.24,18,-15.40,20,35.28,137,3.15,28,-24.48,37,8.15,15,12.75,33,34.61,12,-22.56,12,43.19,78,29.23,8,14.69,11,7.93,8,-10.04,38,66.85,7,1.25,8,24.86,"5,225",0.15,"2,618",-1.29,800,-1.26,545,4.23,779,-1.16,232,9.97,251,7.86,"1,674",3.33,624,7.19,272,-1.02,245,1.94,282,-3.32,105,1.91,145,14.14,"3,551",-1.28,"1,994",-3.67,528,-1.39,300,6.18,497,0.12,127,17.74,107,0.36
1986M07,"7,868",5.23,"3,296",0.43,"1,570",6.95,580,5.83,"1,435",12.62,557,9.51,429,8.53,"4,848",2.49,"1,954",-3.27,"1,056",5.77,382,2.05,804,9.70,352,8.73,301,6.90,"3,020",9.95,"1,342",6.36,514,9.46,199,13.95,632,16.56,206,10.88,128,12.55,237,-10.95,35,-25.72,46,-9.54,23,-17.60,82,3.04,30,-19.45,22,-10.84,148,-12.21,28,-27.40,37,-0.16,15,-19.03,39,6.57,17,-31.51,12,-6.64,89,-8.80,7,-17.52,10,-33.59,7,-14.42,43,0.09,13,5.03,10,-15.56,"5,061",-1.22,"2,555",-3.60,789,-0.57,557,3.03,708,-1.25,210,2.02,241,12.07,"1,601",3.65,615,7.76,257,-1.34,252,2.95,233,-5.34,99,-2.24,146,19.58,"3,460",-3.32,"1,940",-6.71,532,-0.19,305,3.09,476,0.88,111,6.10,96,2.31
1986M08,"7,777",5.71,"3,162",1.12,"1,526",4.72,585,9.16,"1,449",13.80,585,7.33,469,12.27,"4,834",2.77,"1,908",-2.47,"1,037",2.39,388,5.33,802,9.26,373,8.94,326,12.58,"2,943",10.92,"1,254",7.14,490,10.03,197,17.60,647,19.99,212,4.60,144,11.58,250,-20.68,40,-28.78,52,-18.45,25,-23.39,76,-22.27,33,-13.46,23,-9.90,151,-19.63,31,-30.67,37,-12.17,15,-17.04,38,-17.48,18,-19.57,12,-17.27,98,-22.23,9,-21.27,15,-30.86,10,-31.08,38,-26.48,15,-4.60,11,-0.46,"5,169",-1.18,"2,613",-3.49,663,2.35,603,2.09,812,-0.03,205,-6.08,273,7.38,"1,627",3.65,610,5.58,191,5.32,277,5.10,289,0.80,98,-9.05,162,6.24,"3,543",-3.25,"2,004",-5.95,472,1.20,326,-0.34,523,-0.49,107,-3.16,112,9.08
1986M09,"7,727",5.13,"3,095",0.72,"1,538",4.12,567,7.22,"1,482",14.57,560,3.07,486,11.71,"4,828",2.61,"1,873",-2.40,"1,051",2.74,379,6.58,839,10.72,353,0.80,334,11.22,"2,899",9.61,"1,221",5.90,487,7.24,188,8.54,643,20.02,208,7.16,153,12.80,236,-14.62,38,-21.51,44,-19.53,28,-11.41,79,-12.13,27,-21.53,20,14.05,145,-14.85,31,-20.73,33,-11.22,14,-9.87,38,-15.30,16,-27.14,12,13.27,91,-14.26,7,-24.92,11,-37.26,13,-13.03,41,-8.99,11,-11.79,8,15.25,"5,253",-0.94,"2,632",-2.93,624,-1.95,589,2.21,882,1.20,228,3.68,298,3.68,"1,651",3.04,612,5.56,173,5.74,269,4.84,331,0.28,103,-5.50,163,-0.15,"3,602",-2.67,"2,020",-5.24,451,-4.61,320,0.10,551,1.76,125,12.65,135,8.73
1986M10,"7,853",5.86,"3,156",0.96,"1,576",5.28,588,10.07,"1,479",12.57,574,10.31,479,12.30,"4,886",3.11,"1,905",-2.50,"1,060",4.42,393,6.64,834,8.71,365,9.38,329,9.60,"2,966",10.71,"1,251",6.74,515,7.10,195,17.68,645,17.99,209,11.98,151,18.69,211,-20.48,35,-26.62,41,-26.22,30,0.51,65,-22.84,21,-27.60,19,0.16,134,-20.39,29,-26.37,31,-19.24,17,-2.62,32,-24.62,13,-36.89,12,19.90,77,-20.64,6,-27.86,9,-42.95,14,4.60,33,-21.02,9,-7.64,7,-22.52,"5,181",-1.78,"2,605",-3.54,610,-5.65,569,0.17,866,0.57,230,5.42,302,7.41,"1,619",2.20,600,6.70,166,-4.19,258,0.86,321,-1.28,101,-1.74,173,4.94,"3,563",-3.48,"2,005",-6.24,444,-6.18,311,-0.39,545,1.70,129,11.82,129,10.92
1986M11,"7,868",5.80,"3,167",0.05,"1,569",4.98,594,13.42,"1,490",12.53,576,13.63,472,11.94,"4,895",3.22,"1,917",-2.60,"1,058",5.94,393,7.34,833,7.45,370,12.28,324,6.37,"2,973",10.36,"1,250",4.41,511,3.05,201,27.59,657,19.69,206,16.14,148,26.49,188,-25.56,33,-39.66,42,-14.58,21,-22.25,59,-23.97,19,-25.24,13,-25.94,119,-24.82,27,-41.36,32,-8.97,12,-27.76,29,-19.01,12,-17.17,6,-33.16,68,-26.81,6,-30.24,10,-28.52,9,-13.02,30,-28.29,7,-36.31,7,-17.63,"5,217",-1.44,"2,593",-2.61,641,-0.71,561,0.34,888,-0.79,235,-3.30,298,3.86,"1,639",2.36,593,5.20,173,-4.47,259,4.50,333,-0.16,110,1.25,172,2.74,"3,577",-3.09,"2,000",-4.71,469,0.74,303,-2.96,555,-1.16,125,-7.00,126,5.42
1986M12,"7,986",5.58,"3,223",-0.48,"1,572",4.00,580,12.56,"1,549",16.70,596,10.24,466,8.19,"4,968",3.62,"1,964",-1.51,"1,049",2.55,379,9.29,871,14.76,380,5.91,325,3.88,"3,019",8.96,"1,259",1.16,523,7.02,201,19.27,678,19.28,216,18.77,142,19.53,162,-28.78,22,-38.09,32,-29.38,20,-15.90,55,-26.29,19,-38.29,13,-19.07,107,-24.38,18,-45.69,26,-21.05,13,-5.97,32,1.39,12,-39.11,6,-44.60,55,-36.08,5,34.76,6,-50.24,7,-30.17,22,-47.29,7,-36.75,8,23.69,"5,160",-1.07,"2,576",-0.80,646,-2.41,543,-1.51,891,-0.68,238,5.34,266,-5.94,"1,599",1.16,579,3.81,177,-5.54,243,-1.53,330,1.46,118,14.24,152,-5.12,"3,561",-2.04,"1,997",-2.06,468,-1.17,300,-1.49,562,-1.90,120,-2.18,114,-7.01
1987M01,"8,049",4.16,"3,248",0.11,"1,594",5.60,568,2.58,"1,536",11.52,614,8.55,488,2.46,"4,975",3.38,"1,949",-0.01,"1,063",4.58,375,0.52,866,12.60,389,7.32,331,-2.69,"3,074",5.44,"1,299",0.29,531,7.71,193,6.85,670,10.16,225,10.74,156,15.38,158,-21.26,24,-23.82,31,-26.34,22,-17.03,53,-15.63,20,-14.65,8,-44.26,104,-19.18,18,-34.58,25,-20.83,16,-4.94,28,1.23,12,-22.38,5,-48.56,54,-24.97,6,47.81,6,-42.36,6,-37.23,25,-29.16,8,1.07,3,-35.22,"5,125",0.39,"2,503",0.96,656,-1.96,547,-1.46,896,2.70,246,1.85,277,-3.83,"1,607",1.09,568,3.70,184,-5.34,245,-0.42,334,3.86,113,-3.53,164,0.15,"3,517",0.07,"1,935",0.18,472,-0.57,302,-2.28,562,2.03,134,6.87,113,-9.07
