期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
1994M05,58.63,17.93,62.41,77.98,77.63,78.69,78.98,73.99,67.12,55.66,39.76,8.99,72.11,18.88,65.06,93.07,96.79,97.50,97.15,95.97,92.02,80.94,56.54,13.23,45.06,16.96,60.49,62.89,57.99,59.42,60.35,51.53,42.04,30.54,19.85,3.90,1.43,4.10,4.57,1.88,0.99,0.64,0.71,0.64,0.56,0.63,0.45,0.00,1.48,4.08,5.98,1.83,1.32,0.63,0.80,0.77,0.65,0.87,0.58,0.00,1.35,4.13,3.47,1.96,0.43,0.67,0.55,0.40,0.37,0.00,0.00,0.00
1994M06,58.48,17.62,60.92,79.48,77.23,78.03,79.30,73.89,65.81,55.69,40.75,9.48,72.02,18.44,63.35,93.23,97.15,97.31,97.58,94.95,91.79,81.34,57.52,14.13,44.87,16.79,59.13,65.78,56.84,58.38,60.63,52.30,39.64,29.99,20.98,3.91,1.53,4.14,4.86,2.31,1.21,0.54,0.58,0.62,0.80,0.53,0.37,0.00,1.52,4.09,5.18,2.34,1.46,0.64,0.69,0.68,1.09,0.73,0.48,0.00,1.56,4.20,4.61,2.27,0.78,0.38,0.39,0.50,0.12,0.00,0.00,0.00
1994M07,59.21,21.55,64.58,79.38,77.09,77.33,78.25,74.03,65.98,56.09,40.86,10.04,72.73,21.10,64.99,93.60,97.24,97.25,97.41,95.89,90.94,81.54,58.82,15.30,45.60,22.01,64.28,65.19,56.52,56.98,58.66,51.51,40.83,30.64,19.88,3.73,1.85,6.77,5.24,2.70,1.55,0.64,0.66,0.62,0.65,0.26,0.36,0.06,1.57,4.26,4.26,2.84,1.74,0.62,0.85,0.77,0.76,0.28,0.46,0.07,2.31,9.21,5.98,2.49,1.21,0.68,0.32,0.33,0.38,0.23,0.00,0.00
1994M08,59.85,23.64,65.76,78.47,78.24,77.96,78.71,74.58,67.28,55.85,41.12,10.23,72.80,23.34,65.32,92.85,97.47,97.08,97.33,96.59,91.08,79.45,57.38,15.27,46.82,23.93,66.09,64.13,58.62,58.42,59.59,51.95,43.31,32.44,22.22,4.16,1.99,7.82,5.62,2.59,1.49,0.81,0.73,0.63,0.57,0.64,0.40,0.20,1.69,5.39,5.06,2.64,1.54,0.94,0.76,0.83,0.61,0.90,0.54,0.07,2.46,10.22,6.03,2.51,1.40,0.59,0.68,0.24,0.46,0.00,0.00,0.80
1994M09,59.06,20.48,64.08,78.31,78.07,77.99,78.85,73.97,66.38,55.20,39.97,9.95,72.09,21.30,63.83,92.15,97.37,97.22,97.24,95.84,90.28,79.67,56.92,14.17,45.94,19.65,64.26,64.51,58.33,58.40,60.01,51.46,42.24,30.93,20.26,4.88,1.65,6.07,5.12,2.27,1.19,0.85,0.51,0.34,0.61,0.41,0.16,0.00,1.58,4.54,5.63,2.45,1.35,1.16,0.56,0.42,0.79,0.58,0.21,0.00,1.77,7.74,4.74,2.02,0.92,0.32,0.44,0.19,0.23,0.00,0.00,0.00
1994M10,59.35,21.33,63.06,79.24,77.78,78.85,78.96,74.51,66.03,56.39,40.87,9.90,72.44,22.89,62.90,93.56,96.87,97.65,96.96,95.63,88.97,81.40,58.37,14.44,46.18,19.75,63.18,64.95,58.23,59.70,60.55,52.75,42.83,31.59,20.59,4.44,1.62,5.09,5.19,2.16,1.22,0.76,0.70,0.61,0.36,0.48,0.16,0.06,1.53,3.60,5.13,2.27,1.50,0.90,0.90,0.89,0.47,0.62,0.21,0.08,1.77,6.84,5.23,1.99,0.74,0.51,0.38,0.09,0.13,0.13,0.00,0.00
1994M11,59.28,21.72,63.74,79.40,77.87,79.24,78.08,73.50,65.60,55.39,41.34,9.36,72.46,22.91,64.59,93.46,96.99,96.88,96.67,95.39,89.44,81.41,59.14,13.80,46.01,20.51,63.12,65.35,58.28,61.21,59.02,50.97,41.58,29.61,20.88,4.01,1.48,4.17,4.02,2.31,1.05,0.92,0.50,0.79,0.41,0.39,0.34,0.26,1.47,3.29,4.72,2.28,1.24,1.12,0.55,1.15,0.53,0.53,0.39,0.32,1.50,5.17,3.50,2.35,0.71,0.59,0.40,0.11,0.14,0.00,0.19,0.00
1994M12,59.22,22.34,65.72,77.99,78.65,78.39,77.59,74.91,64.50,54.55,40.12,9.12,72.52,23.39,66.92,92.58,96.83,97.15,96.75,96.47,88.90,80.72,57.91,13.56,45.83,21.28,64.84,63.40,60.04,59.28,57.92,52.64,39.97,28.72,19.71,3.77,1.41,4.59,4.12,2.01,1.13,0.67,0.51,0.38,0.38,0.23,0.46,0.17,1.34,3.07,4.43,1.99,1.39,0.87,0.57,0.58,0.55,0.31,0.60,0.21,1.53,6.27,3.88,2.04,0.69,0.33,0.39,0.00,0.00,0.00,0.00,0.00
1995M01,59.25,21.49,64.27,78.48,78.93,78.23,78.20,75.09,65.33,55.14,40.55,9.50,72.83,22.93,67.04,92.82,96.71,97.05,97.21,96.03,90.83,82.09,59.24,14.44,45.59,20.04,62.23,64.14,60.71,59.08,58.70,53.43,39.69,28.63,19.21,3.55,1.38,4.48,4.03,2.06,1.04,0.63,0.42,0.52,0.44,0.36,0.47,0.13,1.30,3.63,4.29,1.98,1.31,0.79,0.43,0.50,0.58,0.37,0.61,0.16,1.51,5.46,3.83,2.18,0.59,0.36,0.42,0.55,0.12,0.34,0.00,0.00
1995M02,58.82,20.12,63.45,78.87,78.27,77.53,78.22,73.14,65.79,55.33,40.65,9.84,72.42,21.33,65.84,92.62,97.27,96.86,97.08,95.29,91.37,80.49,58.84,14.53,45.14,18.88,61.70,65.11,58.79,57.86,58.88,50.21,40.11,30.61,20.02,4.18,1.70,5.60,4.24,2.65,1.37,0.93,0.74,0.58,0.52,0.65,0.55,0.10,1.74,5.01,5.18,2.95,1.63,1.14,0.72,0.70,0.75,0.67,0.59,0.00,1.64,6.28,3.51,2.24,0.93,0.59,0.78,0.35,0.00,0.62,0.44,0.50
1995M03,58.57,18.64,62.94,78.65,77.87,78.16,78.34,73.26,65.59,56.09,38.65,10.19,72.17,19.77,64.88,92.64,96.85,97.39,96.52,96.07,90.84,81.84,56.68,15.29,44.89,17.49,61.52,64.67,58.35,58.61,59.64,49.76,40.16,30.81,18.37,4.03,1.53,4.20,4.09,2.11,1.57,0.86,0.69,0.53,0.58,0.28,0.69,0.00,1.63,3.58,4.87,2.33,2.06,1.12,0.85,0.77,0.74,0.33,0.66,0.00,1.35,4.92,3.48,1.79,0.74,0.43,0.42,0.06,0.22,0.14,0.81,0.00
1995M04,58.60,18.52,64.01,79.12,77.16,78.39,77.39,73.46,66.45,55.88,39.32,9.86,72.13,19.33,66.18,92.55,96.46,97.47,96.13,96.58,90.61,81.78,57.45,14.93,45.03,17.71,62.43,65.81,57.40,59.06,58.25,49.76,42.06,30.20,18.99,3.76,1.53,3.35,4.29,1.79,1.43,0.90,0.93,1.06,0.82,0.38,0.29,0.00,1.63,2.77,5.32,1.71,1.76,1.07,1.21,1.53,1.12,0.42,0.38,0.00,1.38,3.99,3.49,1.90,0.88,0.63,0.45,0.13,0.17,0.29,0.00,0.00
1995M05,58.51,17.15,62.24,79.24,77.44,78.68,78.23,73.46,67.32,55.94,41.47,9.77,71.56,17.05,64.25,92.78,96.40,97.23,96.79,95.98,90.95,80.01,59.16,14.28,45.44,17.25,60.76,65.77,58.10,59.85,59.30,50.51,43.61,32.34,21.87,4.32,1.63,4.18,4.97,2.02,1.32,1.20,0.77,0.79,0.86,0.26,0.23,0.00,1.66,3.11,5.83,2.12,1.53,1.48,0.90,0.95,1.19,0.37,0.31,0.00,1.58,5.25,4.30,1.89,0.96,0.74,0.54,0.49,0.15,0.00,0.00,0.00
1995M06,58.35,16.41,60.96,78.93,77.34,78.94,78.14,74.44,66.70,56.21,40.92,10.44,71.54,16.36,62.32,92.56,96.82,97.22,97.08,95.85,90.74,80.97,59.75,15.48,45.12,16.46,59.97,65.38,57.47,60.39,58.83,52.47,42.46,32.05,20.12,4.34,1.77,5.16,6.23,2.51,1.00,0.96,0.93,0.80,0.71,0.27,0.12,0.00,1.83,4.08,7.45,2.82,1.28,1.18,1.13,1.10,1.03,0.38,0.15,0.00,1.68,6.24,5.30,2.06,0.52,0.60,0.58,0.22,0.03,0.00,0.00,0.00
1995M07,58.96,19.45,63.07,79.53,77.20,78.54,77.99,73.72,66.80,56.96,42.85,10.07,72.08,20.08,64.33,93.49,96.38,97.20,97.07,95.25,89.24,81.52,61.12,14.50,45.80,18.81,62.14,65.68,57.66,59.58,58.52,51.55,44.16,33.00,22.75,4.70,1.95,6.73,6.37,2.86,1.41,0.91,0.72,0.48,0.54,0.36,0.28,0.20,1.83,5.28,6.33,3.12,1.58,1.13,0.83,0.68,0.77,0.46,0.38,0.25,2.14,8.30,6.40,2.49,1.11,0.55,0.53,0.10,0.07,0.12,0.00,0.00
1995M08,59.01,21.55,62.35,78.96,77.25,78.61,77.92,73.65,66.30,57.11,43.05,9.57,72.21,22.23,63.68,93.18,96.90,97.37,97.05,94.81,89.65,80.67,60.80,13.93,45.79,20.86,61.37,64.85,57.22,59.49,58.39,51.95,42.85,34.07,23.58,4.29,2.09,8.58,6.72,3.10,1.08,0.96,0.84,0.69,0.43,0.18,0.15,0.50,1.84,6.11,6.88,3.14,1.23,1.07,0.87,0.91,0.61,0.18,0.20,0.63,2.49,11.25,6.60,3.05,0.82,0.77,0.78,0.28,0.06,0.17,0.00,0.00
1995M09,58.56,20.34,61.37,78.56,77.66,77.88,77.34,74.47,64.83,55.88,42.60,10.05,71.94,21.79,62.77,92.20,97.15,97.40,96.43,95.13,89.23,80.31,60.39,14.47,45.15,18.86,60.35,65.01,57.78,58.09,57.88,53.25,40.29,32.03,23.16,4.71,2.03,6.71,5.80,3.10,1.53,1.05,0.90,0.72,0.97,0.25,0.29,0.00,1.94,5.29,5.43,3.31,1.76,1.41,1.03,1.01,1.10,0.35,0.40,0.00,2.18,8.39,6.09,2.81,1.14,0.44,0.70,0.17,0.69,0.00,0.00,0.00
1995M10,58.67,20.37,62.99,78.63,78.03,77.69,77.25,75.39,64.06,55.30,41.54,9.97,71.93,22.07,64.16,91.98,97.09,97.09,95.99,95.18,89.22,80.67,59.63,14.27,45.39,18.65,62.13,65.39,58.60,58.00,58.13,55.10,38.76,30.52,21.87,4.77,2.02,6.92,5.00,3.22,1.60,1.07,1.04,0.71,0.98,0.29,0.28,0.11,2.10,6.22,5.79,3.35,2.05,1.36,1.38,0.96,1.10,0.41,0.37,0.00,1.90,7.75,4.40,3.02,0.85,0.58,0.48,0.26,0.71,0.00,0.00,0.50
1995M11,58.58,19.77,63.63,78.90,78.23,78.46,77.24,74.35,64.99,54.25,40.49,9.16,71.84,21.19,65.64,93.28,97.07,96.96,95.89,94.51,89.63,80.24,58.21,13.37,45.31,18.33,62.17,64.63,59.05,59.68,58.20,53.73,40.16,28.82,21.36,4.06,1.95,5.44,5.12,2.61,1.62,1.26,0.84,1.19,0.75,1.01,0.23,0.26,2.05,5.67,6.28,2.54,1.87,1.45,1.21,1.53,1.08,1.02,0.31,0.32,1.78,5.16,4.23,2.70,1.20,0.94,0.23,0.57,0.00,0.96,0.00,0.00
1995M12,58.62,19.66,64.08,79.25,77.77,78.19,78.04,73.31,65.23,54.92,40.68,9.11,71.74,20.68,66.91,92.88,96.37,96.93,96.44,94.68,89.03,79.83,58.37,13.23,45.48,18.63,62.02,65.73,58.83,59.19,59.31,51.38,41.30,30.49,21.67,4.11,1.90,4.92,5.23,2.63,1.30,1.26,1.05,1.21,0.79,0.73,0.16,0.16,1.88,3.28,5.84,2.82,1.30,1.37,1.38,1.64,1.11,0.72,0.21,0.20,1.95,6.77,4.75,2.36,1.32,1.09,0.51,0.39,0.09,0.78,0.00,0.00
1996M01,58.68,19.87,63.12,79.32,78.33,77.93,78.50,73.94,64.88,57.26,39.05,8.81,71.86,21.93,66.03,92.55,96.41,96.68,96.51,95.03,89.62,81.94,57.16,13.05,45.50,17.78,61.01,66.21,59.89,58.95,60.21,52.18,40.07,33.03,19.66,3.67,2.03,4.68,4.88,3.04,1.46,1.54,1.16,1.37,0.81,0.93,0.27,0.24,2.15,3.66,4.92,3.35,1.72,2.06,1.41,1.99,1.18,1.07,0.36,0.29,1.84,5.96,4.85,2.59,1.02,0.68,0.75,0.21,0.00,0.58,0.00,0.00
1996M02,58.82,20.24,62.32,79.04,78.40,78.63,77.88,75.02,65.45,56.31,40.55,9.32,71.90,22.11,65.25,92.26,96.19,96.49,96.69,94.76,89.91,82.27,58.20,13.72,45.75,18.34,60.19,65.90,60.27,60.62,58.72,54.64,40.94,30.95,21.81,4.00,2.10,5.11,5.22,3.01,1.75,1.47,1.11,1.16,0.97,0.88,0.53,0.20,2.28,4.31,5.78,3.33,2.30,1.95,1.30,1.67,1.35,1.03,0.72,0.25,1.81,6.08,4.79,2.58,0.85,0.70,0.78,0.25,0.14,0.49,0.00,0.00
