期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
1985M04,58.79,32.15,65.85,72.26,73.89,74.62,74.50,71.33,65.83,57.21,39.95,9.32,74.79,31.01,72.94,94.67,97.58,97.88,98.08,95.26,90.45,77.62,56.40,14.93,42.73,33.30,61.41,49.79,49.59,50.41,50.05,47.01,37.62,27.87,17.21,3.36,2.28,4.47,5.85,2.41,1.73,1.11,0.91,0.68,0.85,1.10,0.86,0.70,2.39,4.51,7.67,2.64,1.98,1.49,1.22,0.91,1.12,1.29,1.05,0.85,2.08,4.43,4.50,1.96,1.23,0.35,0.28,0.21,0.12,0.32,0.00,0.00
1985M05,59.01,31.19,66.62,72.75,74.09,75.77,75.25,71.23,66.77,57.00,39.33,9.52,75.01,30.46,73.06,95.20,97.69,98.08,98.02,95.79,91.04,78.83,57.13,14.86,42.96,31.94,62.59,50.28,49.92,52.58,51.58,46.18,39.02,25.70,14.71,3.84,2.57,5.56,5.64,3.52,1.69,1.29,1.16,0.86,1.29,0.87,0.38,0.00,2.75,6.70,7.59,3.69,1.94,1.69,1.53,1.09,1.72,1.07,0.46,0.00,2.24,4.47,4.22,3.18,1.18,0.51,0.42,0.37,0.13,0.00,0.00,0.00
1985M06,59.38,30.19,66.67,73.50,74.56,76.59,76.56,71.07,66.99,58.83,40.17,9.90,74.82,29.16,73.30,95.39,97.72,98.39,97.51,95.02,90.23,78.58,57.48,15.58,43.90,31.23,62.52,51.57,50.85,53.96,54.77,46.67,40.55,30.48,16.14,3.84,2.53,6.41,6.18,3.05,1.30,1.10,1.03,1.00,1.35,0.80,0.72,0.00,2.75,6.76,8.64,3.62,1.55,1.57,1.28,1.46,1.74,0.83,0.61,0.00,2.16,6.08,4.37,1.99,0.81,0.21,0.57,0.05,0.35,0.71,1.30,0.00
1985M07,60.18,36.20,68.44,73.15,73.78,75.90,75.23,71.45,66.36,59.30,41.34,9.27,76.03,35.19,75.84,95.99,98.19,98.09,97.36,95.19,89.44,79.07,58.19,15.18,44.29,37.22,63.81,50.29,48.78,52.83,52.38,47.26,40.23,30.86,17.86,2.95,3.44,9.63,8.23,3.30,2.19,1.40,1.28,0.86,1.05,1.63,1.09,0.37,3.44,8.40,10.27,3.71,2.70,1.83,1.84,1.26,1.35,2.04,1.26,0.43,3.44,10.80,6.72,2.50,1.13,0.56,0.20,0.05,0.30,0.10,0.32,0.00
1985M08,59.46,35.74,68.82,72.07,72.76,75.17,74.54,70.58,65.43,56.58,39.84,9.71,75.71,34.64,75.79,94.83,98.03,97.72,97.44,95.57,89.32,78.25,57.81,15.76,43.15,36.84,64.44,49.33,46.90,51.77,50.93,45.08,38.50,25.50,14.74,3.23,4.10,11.64,9.76,4.26,2.31,1.53,1.32,1.39,1.35,1.76,0.54,0.39,3.85,9.81,11.29,4.52,2.78,2.02,1.77,1.92,1.58,2.06,0.64,0.47,4.55,13.39,8.63,3.77,1.31,0.58,0.43,0.25,0.74,0.44,0.00,0.00
1985M09,58.98,34.14,67.80,72.55,73.08,73.90,74.30,70.40,64.51,56.82,39.92,8.92,75.26,32.40,74.61,94.43,98.13,97.85,97.48,96.16,89.27,78.81,58.36,14.51,42.64,35.89,63.53,50.67,47.42,49.02,50.21,44.35,36.70,25.33,14.09,2.94,3.62,11.04,8.41,3.69,1.90,1.28,1.39,1.43,1.46,1.36,0.53,0.00,3.48,9.85,9.49,4.29,2.35,1.73,1.79,1.91,1.95,1.61,0.62,0.00,3.86,12.12,7.61,2.57,0.93,0.34,0.59,0.39,0.15,0.22,0.00,0.00
1985M10,59.29,34.77,67.70,72.76,73.46,74.73,73.24,70.26,64.28,57.56,41.26,9.84,75.60,32.17,75.88,94.54,98.37,97.84,97.47,96.93,89.59,79.36,58.84,15.28,42.93,37.40,62.57,51.00,47.94,50.69,48.03,43.30,35.89,26.48,16.59,4.00,3.45,9.27,8.25,3.38,1.87,1.64,1.52,0.84,1.61,1.83,1.24,0.00,3.43,8.82,9.96,3.75,2.33,2.04,1.93,1.06,2.12,2.22,1.49,0.00,3.49,9.66,6.95,2.69,0.90,0.84,0.67,0.35,0.17,0.18,0.00,0.00
1985M11,59.23,33.38,66.73,72.11,73.75,75.96,73.95,70.83,64.28,57.90,41.64,10.73,75.37,31.03,73.92,94.56,98.26,98.10,97.72,96.22,90.02,79.34,58.47,16.79,43.02,35.76,62.23,49.66,48.64,52.94,49.23,45.04,35.50,27.38,18.01,4.24,3.28,8.04,8.39,3.01,2.35,1.37,1.49,0.88,1.76,1.19,1.15,0.00,3.24,7.10,10.20,3.10,2.98,1.85,1.91,1.20,2.18,1.43,1.40,0.00,3.35,8.86,7.04,2.84,1.05,0.45,0.61,0.18,0.56,0.18,0.00,0.00
1985M12,59.90,34.57,66.65,72.59,73.93,75.80,75.08,71.96,66.31,60.45,43.01,9.95,75.75,32.88,72.71,94.19,98.31,98.04,97.21,95.88,91.09,81.61,61.09,16.20,44.00,36.27,62.84,51.02,48.97,52.67,52.03,47.67,38.75,30.43,17.62,3.24,2.91,7.61,7.65,3.02,1.53,1.04,0.76,1.09,1.62,1.26,0.93,0.24,2.87,7.01,9.26,3.17,1.78,1.37,1.13,1.60,2.24,1.59,1.12,0.28,2.99,8.17,6.48,2.74,1.01,0.38,0.04,0.05,0.00,0.00,0.00,0.00
1986M01,60.83,34.45,67.21,73.78,74.99,77.41,76.95,74.14,66.18,60.48,43.63,11.66,75.65,32.52,72.91,93.55,97.87,98.27,97.96,96.26,90.32,81.02,59.23,18.56,45.94,36.42,63.62,54.05,51.54,55.73,55.12,51.73,39.41,31.34,21.64,4.23,2.53,5.97,6.47,2.71,1.49,1.23,0.96,1.02,0.92,1.01,1.24,0.35,2.60,5.88,7.83,3.05,1.69,1.67,1.38,1.50,1.23,1.25,1.56,0.42,2.41,6.04,5.48,2.11,1.08,0.42,0.19,0.12,0.12,0.15,0.00,0.00
1986M02,60.04,33.48,65.76,73.24,75.04,76.86,76.86,73.66,65.42,57.69,41.29,11.57,74.88,31.53,71.93,94.04,97.61,97.58,98.15,96.28,89.33,77.26,55.94,17.97,45.14,35.45,61.86,52.42,51.88,55.32,54.78,50.79,38.96,29.98,20.63,4.69,3.33,6.88,8.09,3.78,2.60,1.56,1.55,1.32,1.33,1.17,1.54,0.62,3.55,6.81,9.80,4.46,3.10,2.13,2.24,1.85,1.85,1.35,1.94,0.39,2.96,6.96,6.83,2.56,1.63,0.51,0.28,0.30,0.00,0.50,0.00,1.56
1986M03,59.23,31.16,66.97,72.21,75.01,75.81,75.57,72.68,65.36,56.76,39.33,10.93,74.50,29.50,73.17,93.81,97.95,97.43,98.11,96.32,88.95,76.11,55.55,17.24,43.88,32.83,63.04,50.50,51.44,53.40,52.20,48.65,39.30,29.65,16.48,4.15,2.79,6.24,7.20,3.16,1.63,1.43,1.44,1.05,1.11,0.77,0.72,0.50,2.96,6.69,9.26,3.62,1.76,1.92,2.05,1.53,1.55,0.95,0.87,0.61,2.50,5.83,5.68,2.30,1.38,0.50,0.26,0.10,0.00,0.15,0.00,0.00
1986M04,59.14,30.19,66.56,73.34,74.58,76.83,75.64,71.15,65.63,57.49,38.91,10.40,74.36,28.67,72.13,94.22,97.76,98.02,97.71,95.46,89.87,77.80,54.16,16.89,43.86,31.73,63.04,52.36,50.75,54.89,52.72,46.48,38.97,29.09,17.44,3.40,2.34,4.95,6.17,2.44,1.53,1.35,1.03,1.05,1.14,0.51,0.89,0.23,2.58,5.58,8.84,2.67,1.82,1.73,1.51,1.56,1.49,0.65,1.02,0.28,1.94,4.37,4.25,2.03,0.96,0.64,0.11,0.00,0.23,0.00,0.30,0.00
1986M05,59.43,30.55,66.50,74.60,74.08,77.09,76.22,72.78,65.18,57.75,39.55,9.57,74.61,29.36,72.25,95.20,97.78,98.02,97.71,95.40,90.05,78.93,54.80,15.36,44.19,31.76,62.87,53.94,49.76,55.42,53.84,49.76,37.95,28.41,18.05,3.31,2.34,4.77,6.20,2.72,1.50,1.22,0.99,0.46,0.97,0.93,1.26,0.31,2.44,5.30,9.03,2.56,1.56,1.41,1.36,0.69,1.34,1.17,1.43,0.38,2.15,4.27,4.15,3.00,1.37,0.87,0.29,0.00,0.00,0.00,0.56,0.00
1986M06,60.24,31.05,67.77,75.58,75.44,77.87,76.25,73.88,66.69,57.20,40.66,9.65,74.58,29.33,71.94,94.97,97.84,97.92,97.30,95.81,89.91,77.82,57.15,15.28,45.84,32.79,65.13,56.16,52.47,57.11,54.40,51.45,41.45,28.60,17.38,3.54,2.72,7.52,6.89,3.03,1.24,1.16,1.12,0.87,1.40,1.35,0.84,0.00,2.78,6.48,9.18,3.53,1.34,1.49,1.54,1.26,1.85,1.70,1.02,0.00,2.61,8.47,5.29,2.18,1.04,0.58,0.33,0.12,0.35,0.00,0.00,0.00
1986M07,61.56,36.58,69.58,75.10,76.10,78.10,77.66,73.25,67.63,59.40,41.10,10.00,75.73,35.39,74.59,94.83,97.71,97.70,97.53,95.74,90.16,78.23,58.22,15.24,47.33,37.78,66.40,55.28,53.98,57.79,57.08,50.41,43.22,33.26,16.96,4.32,2.93,8.47,6.87,3.37,1.54,1.36,1.21,1.03,0.95,0.67,0.32,0.42,2.96,7.95,8.13,3.82,1.98,1.84,1.77,1.44,1.27,0.87,0.38,0.53,2.87,8.96,5.97,2.58,0.73,0.53,0.21,0.24,0.24,0.00,0.00,0.00
1986M08,60.83,36.01,70.51,73.81,75.12,78.10,77.25,72.32,66.11,57.60,38.13,9.45,75.40,33.86,75.27,94.36,97.74,98.04,97.90,96.06,90.01,78.41,54.88,15.04,46.19,38.19,67.46,53.16,52.03,57.47,55.85,48.22,40.38,28.90,14.42,3.39,3.11,9.34,7.95,3.23,1.59,0.85,1.05,1.33,0.94,0.75,0.61,0.21,3.03,9.74,9.37,3.63,1.81,0.85,1.54,1.85,1.27,0.95,0.73,0.26,3.24,8.97,6.94,2.50,1.15,0.84,0.18,0.27,0.14,0.00,0.00,0.00
1986M09,60.25,34.01,69.47,74.71,74.78,77.62,76.86,71.02,65.51,56.53,37.26,9.91,75.07,33.10,75.06,94.12,97.61,98.39,97.79,95.87,89.75,76.76,52.66,15.96,45.36,34.93,65.88,55.25,51.40,56.15,55.12,45.77,39.57,28.77,15.40,3.33,2.96,8.78,7.50,3.03,1.44,1.27,1.06,1.14,0.86,0.83,1.01,0.19,2.91,8.87,8.85,3.35,1.60,1.68,1.45,1.49,1.18,0.96,1.07,0.23,3.05,8.69,6.50,2.48,1.13,0.53,0.36,0.39,0.09,0.36,0.73,0.00
1986M10,60.88,35.13,70.27,74.81,75.80,77.44,76.22,71.68,65.81,57.84,38.74,10.94,75.62,33.96,75.14,94.85,97.82,98.19,97.18,96.50,89.81,77.95,54.49,17.39,46.07,36.31,67.14,54.72,53.24,55.97,54.50,46.45,40.13,30.25,16.35,3.94,2.61,7.25,6.53,2.81,1.30,1.43,0.78,0.91,0.84,0.79,0.75,0.00,2.67,7.67,8.13,3.11,1.66,1.80,0.99,1.18,1.09,1.00,0.90,0.00,2.53,6.84,5.38,2.28,0.62,0.76,0.39,0.35,0.24,0.05,0.00,0.00
1986M11,60.70,34.24,68.99,74.33,76.43,77.69,75.38,71.59,65.74,57.86,40.88,11.09,75.36,31.80,73.79,94.22,98.15,98.09,97.28,95.82,91.12,78.31,57.51,17.39,45.95,36.72,65.88,54.40,54.23,56.65,52.60,46.95,38.62,29.84,17.22,4.24,2.33,5.90,6.08,2.61,1.18,1.13,0.85,1.01,0.69,0.69,0.63,0.00,2.38,6.30,7.41,2.94,1.45,1.38,1.22,1.49,0.84,0.88,0.76,0.00,2.24,5.55,5.12,2.04,0.70,0.69,0.15,0.00,0.33,0.00,0.00,0.00
1986M12,61.23,35.49,69.65,74.80,76.21,77.09,76.37,72.01,66.21,59.19,42.66,11.23,76.05,34.00,73.87,95.26,98.01,97.82,97.57,96.03,92.24,78.80,59.12,17.73,46.32,37.00,66.90,54.31,53.90,55.65,54.31,47.59,38.35,32.42,19.28,4.14,1.98,4.50,5.50,2.52,1.03,0.71,0.55,0.99,0.25,0.35,0.83,0.00,2.11,5.19,7.76,2.62,1.28,0.94,0.77,1.41,0.34,0.46,0.94,0.00,1.78,3.86,3.88,2.35,0.58,0.28,0.14,0.14,0.00,0.00,0.36,0.00
1987M01,61.56,33.58,69.32,75.58,76.92,78.05,78.39,73.04,66.06,60.26,43.88,11.52,75.96,32.21,73.85,95.28,97.59,97.82,97.90,96.40,90.93,80.75,60.07,18.51,47.07,34.97,66.38,55.88,55.80,57.60,58.18,49.28,39.49,32.19,20.86,3.89,1.92,4.10,5.15,2.25,1.00,0.78,0.68,0.96,0.57,1.13,0.97,0.23,2.04,4.49,7.00,2.52,1.04,1.05,0.93,1.13,0.73,1.38,1.21,0.28,1.72,3.74,3.81,1.79,0.95,0.31,0.23,0.62,0.19,0.24,0.00,0.00
